doc_id,source_index,source_id,reference_normalized,n_chars,length_stratum
mnebf4909cd34634,18757,13787c,2,251,12
mn27766a3b4594ca,166264,89125c,2,120,3
mnf433010dcf3ced,81867,41563c,2,278,13
mnb812ec8baa6656,117121,22067e,0,229,11
mna5de2c9334239a,352099,118755e,0,131,4
mn3f96f5f5bfe7fb,205510,73689n,1,230,11
mn42c6237a9f0e96,78068,33497c,2,149,5
mn5f17095be6723d,316370,99226e,0,181,8
mn06cecfe6f29c48,266516,119577c,2,66,0
mnafbad3ace2c50e,383591,10847c,2,130,4
mneaaa01cddd8f6a,94443,129230n,1,109,2
mn4006b352d6533d,146346,36043n,1,91,1
mn4dacc86a0b8375,117394,61562n,1,240,11
mnff25f935f615fc,141540,8317e,0,269,13
mne3d376363ae85a,133221,9734c,2,185,8
mnd19da373323a2c,124789,82251c,2,264,13
mn76e65969c85c24,215179,34464e,0,272,13
mnab5da4fad8009a,333450,122387c,2,246,12
mn91a3e2d7a4461a,332577,90522n,1,134,4
mnb5e070075d1a06,264105,86512c,2,88,1
mnbfb0eb9becfe1c,88870,111911e,0,107,2
mn6911433dc425b4,184108,12837n,1,119,3
mnf2d81e2be90a4e,31380,23562e,0,97,2
mna7cf63d1ea603d,162548,62587c,2,115,3
mn3bd63d40deefff,226590,68465e,0,566,15
mn00c07e3a5d8abe,103482,25105c,2,57,0
mnc3a2cf8b4b9b3d,30671,13958n,1,166,6
mn54dc021dab1191,270667,49019n,1,66,0
mn5d4cccde9eb971,201734,81580n,1,361,15
mn85ab7c180a4a21,217610,34443c,2,52,0
mnde34b8ee013d73,364618,106874n,1,104,2
mna316a8e6848833,154882,141598n,1,109,2
mnced0d5f1aba67c,276344,139692n,1,175,7
mn19a489f94352b5,89068,74056e,0,92,1
mn7c18fa8c13d791,302376,100049e,0,112,3
mn86fb8ae28a0758,379358,141997e,0,89,1
mn58c795ee86f631,175371,72269e,0,141,5
mn196ba5914f07dd,142126,99334c,2,188,8
mnf450fc8078f639,294683,54199e,0,472,15
mnb0557e6071d484,81753,134592e,0,195,9
mnebb0492484c79e,177229,103655e,0,151,5
mnaecdc44e46094b,101370,28222c,2,211,10
mnec2fc86969bd8b,299908,115860e,0,71,0
mnbdfc994a2a162c,150776,131337c,2,176,7
mn599ad8681fac95,17520,113761n,1,160,6
mn790ad464a7a012,73957,43163e,0,124,3
mnde5da14607f3cb,215921,4724e,0,285,13
mn385ff03cd7bb5c,273006,124619n,1,314,14
mn6edc49a8f219ff,122652,35433c,2,198,9
mn7ed25da4c39f61,279203,116339e,0,231,11
mn181ca44c95a4be,231846,89138n,1,185,8
mn4ac02bcee3c9bb,29567,63031c,2,180,7
mn52371eb49af137,124586,58068c,2,191,8
mn7e5f8fe3c262e3,334819,63666c,2,350,15
mnc588395516de77,309057,47887n,1,94,1
mne283c45d32e364,33064,77796c,2,84,1
mn4dd4b7bb772c83,209951,136206c,2,89,1
mn367405aef0a611,74996,20591e,0,107,2
mn48f7e5a4cf007e,288364,81825e,0,364,15
mndf6ab28dc2b60d,19362,109144e,0,131,4
mn916f86e0a0523c,185663,101246c,2,145,5
mn8749d7dc69e888,386340,1578c,2,240,11
mnd756fe40cab6de,176860,20276c,2,226,11
mn7be4561377a51b,378576,137654n,1,75,0
mnc4a044fef4f82b,361378,91649e,0,171,7
mn5d4215525f0600,102129,93132n,1,263,12
mn75767ec8bab4d0,203426,139219c,2,241,11
mn9f683be9838928,279903,96293n,1,140,5
mn46e834701c589c,264179,48431n,1,308,14
mna20954fb374377,327274,17904c,2,80,1
mn3bcb81a4bf1e22,71457,28480c,2,96,2
mnb49889826b709a,123317,74163c,2,315,14
mna62e50026b5599,241598,59808n,1,243,11
mnaebc50e0274661,212841,5172c,2,142,5
mn4ba591edbec639,67575,6706e,0,137,4
mn3076b4f3211676,375521,100721e,0,160,6
mn815f6a43b3d6cc,254418,77689n,1,260,12
mn56a9484a27ba8a,175217,73856n,1,212,10
mnf3bd8b4605b40a,216926,101651c,2,98,2
mn8c03e88549a782,335947,136801e,0,75,0
mn7e38ae68506ecb,316443,32983c,2,86,1
mn7498ca57180c92,204779,17549n,1,150,5
mne423cacc4ed8e5,162917,9108n,1,214,10
mnaece2e866c4cde,181293,48954c,2,231,11
mnb3c5ebf2956af6,1585,73002c,2,127,4
mn58f7bc6dbc6da6,97132,81416e,0,257,12
mn27861c06114cd2,76621,20344n,1,198,9
mn98a153013f39fe,267048,4173n,1,360,15
mncb2235c8f7aca5,317843,34687e,0,113,3
mnee582906040171,86589,8412e,0,160,6
mn528e53f9ba8803,307476,44972n,1,298,14
mnc5dc72152d64db,162528,3305n,1,201,9
mndbaa99452619d8,197178,94403c,2,206,9
mn3fc57234418e25,136984,46275e,0,64,0
mn9d74bb14ba1ca9,199416,55480e,0,52,0
mne71ae0a5abeeae,268704,18470c,2,200,9
mne9361ffadd21a3,141414,142575e,0,238,11
mnbc5307ba708c7d,125969,94590e,0,127,4
mnd47944c2c259e1,289730,122812c,2,349,15
mn01464c62f90db9,181343,139694c,2,213,10
mn60c360a18645b8,282220,68198c,2,244,12
mn9efc791aebfc4f,389087,38274c,2,262,12
mn1094653c67063b,378834,97857e,0,244,12
mn5cf1123c484852,52861,44710c,2,378,15
mn17c474fe7a09bb,319144,115393n,1,232,11
mn405bb27a5b86a9,209356,114498n,1,346,15
mnc1ecda440f5f4e,123557,31701e,0,72,0
mn649e000aa83ba7,327363,87789c,2,160,6
mnfc2ccce64ae454,170385,130182e,0,131,4
mn702b7299ce61f1,120292,135197c,2,191,8
mn826f30e1f87169,140305,100442n,1,228,11
mn030baafc1df070,220213,138038n,1,165,6
mn424d58e61374ca,227045,68010c,2,211,10
mn3748837a9b665f,211300,82378c,2,177,7
mn5e86a799d439fb,326694,9962c,2,72,0
mn50fb6b9ec2d8c1,323274,114727e,0,295,14
mn29c1093d7b6af5,156901,117751c,2,381,15
mnd61e251fa9a34d,380254,88214e,0,45,0
mnc2d7ed173b8c4f,200248,83061e,0,126,4
mne2dc3c5308ba83,119937,138566c,2,433,15
mn60aa5381f76042,184387,130699e,0,129,4
mnfa2f81a850feef,255862,48023c,2,125,3
mnc0fc43f46e786f,212259,134118n,1,188,8
mn5145537a346d68,258937,11849n,1,109,2
mn7c53f90adaaa1f,169851,35845n,1,151,5
mn2d733165090dec,163785,139583n,1,178,7
mnbe80fceac55677,234989,36539c,2,162,6
mn7ea48300b10c47,103833,216n,1,258,12
mn11c9efead91a14,316438,97884e,0,230,11
mn54e2609e80ff79,135375,20685c,2,114,3
mn190142fe2e4404,151658,133200e,0,85,1
mn9d73bf006e6f25,96719,64933n,1,363,15
mneddde1bc0b0c83,321627,143429c,2,62,0
mnc74d1aea7c672b,107375,145976c,2,86,1
mn7f27f08b130089,137918,125515c,2,115,3
mncf79927e3e44be,103135,54678e,0,221,10
mn84c82e14044d3e,52526,50428c,2,167,7
mneec27d4787e972,338649,104376n,1,373,15
mnf7f6d15a4ceffb,260255,110091n,1,186,8
mn83bae3c1174820,291140,48629e,0,194,8
mnefa3b2e21cbcc2,173154,62467e,0,134,4
mn1ac9805c1ff904,254185,15662c,2,76,0
mn2c8a0facc84d7a,98721,82998c,2,221,10
mn67a6fe808d95cd,134729,68614c,2,141,5
mn296796fc3135df,26560,119092c,2,66,0
mn4668bf77feb2af,384044,58389n,1,177,7
mn32a98a9bcd5cb1,155500,82593e,0,394,15
mnef6f00e949b537,297657,37035n,1,232,11
mn22daba7cbca9b6,141157,57214n,1,184,8
mn754b7c5b1434b7,309732,72218n,1,238,11
mn91efcb5cf16862,312755,67676c,2,113,3
mne0a689ce6b6ecf,224752,20891c,2,106,2
mnc353399a6727d6,161460,15048e,0,201,9
mn5fb61c5801748e,32792,7053c,2,70,0
mn4978a5b7ef03ce,280085,6029n,1,126,4
mn964d1386913b7c,322248,115852c,2,240,11
mn0a9e9e84926a8a,46492,5939e,0,199,9
mnd78e87d5d0d0ce,305087,95693e,0,215,10
mn077943ec97d398,75591,105521n,1,190,8
mn166ab074c36615,303813,16903e,0,118,3
mn4e0441864af506,260617,61546c,2,191,8
mn30d5466995335a,330755,133052n,1,159,6
mnf76a252b8f51f0,75432,40097e,0,229,11
mn93b137e7dd8a9f,247402,6883c,2,217,10
mn3772bd987f0c8d,140857,47836e,0,59,0
mneb1cef0983e01c,96106,127910n,1,127,4
mn3b266e897e9815,168443,99622n,1,166,6
mnedf3f3eaa9dc5e,126954,30924c,2,231,11
mnc367055e2a27b4,191812,107623c,2,58,0
mndf47403db64885,324428,89399c,2,119,3
mneca25d07310f6c,142349,116124n,1,240,11
mne18c4391d39eeb,355693,75805e,0,287,13
mnef32a264a1068d,262285,91496n,1,228,11
mn6aae04de280e0e,249875,33742e,0,232,11
mn860bd3bceca5dd,288559,87057n,1,226,10
mnf43689e567b11e,281183,116686c,2,159,6
mn33711359f4a66c,258080,52818n,1,295,14
mn20f8f06c028ef6,369059,132245c,2,224,10
mn6dfc7cb420ac9b,178981,51143n,1,390,15
mn10a1d618ef4e97,390901,45996e,0,272,13
mnba6aa1d175c21b,372704,16931n,1,209,9
mnbb3a64c61b29f6,263070,106266e,0,436,15
mnc65e1776d97aad,316529,89758e,0,201,9
mnd8ff2d541e0cf4,188249,95884n,1,138,4
mn7cfe3c19740978,33615,110337c,2,255,12
mn7a5cd7ae19bbb4,137520,55646e,0,241,11
mn7f326ea65fac9e,154790,139550e,0,207,9
mn082509785a2a14,143273,9274c,2,134,4
mnd1485984e0fb1f,95186,65726c,2,236,11
mnf35123992b9587,59370,58869e,0,255,12
mn5c63097e193711,135357,74348e,0,288,13
mnf26b6fc519deb3,163442,95464n,1,159,6
mnc57d7c3d2df755,20965,11517c,2,296,14
mn4e8f0d2d6c6498,348522,4145c,2,209,9
mn79f7c0c5fdd208,96610,75133n,1,106,2
mn88d9da1014cd93,105251,87543n,1,210,10
mnf3b693b803b1b0,364731,31288c,2,194,8
mn3d28081d1fa220,104915,119206n,1,196,9
mn613851d9527617,1426,29525n,1,307,14
mn43389b5a74acb9,259120,60723e,0,293,14
mn896e8a84508412,22932,37745e,0,279,13
mn036359b876adb8,144909,88054e,0,144,5
mn2eb5e230b36ae9,310072,71584e,0,304,14
mn2d1c670a0dac28,386411,66786c,2,203,9
mn53d998719f417f,220718,67474e,0,217,10
mn45e820e98e71dc,133474,64840n,1,222,10
mnea876492cf07d1,115796,27254n,1,146,5
mn74b5ad68d4d44b,249653,69112c,2,199,9
mn24ad6ef2b28138,271204,58860c,2,60,0
mn44f68042fe7db6,41584,120580c,2,400,15
mn13dc8b54e5a257,91157,124204c,2,85,1
mned1f25b783eb3b,343630,19571e,0,103,2
mne25ea5701bc97e,170285,26777c,2,136,4
mncf5ba3e7f457b9,61591,61278c,2,194,8
mn8f4df570abf932,242448,43660e,0,212,10
mn11007d6baa1e00,383924,60119e,0,190,8
mn88baae891ba588,76892,132711e,0,114,3
mn28830ef3acf848,246242,90265e,0,155,6
mnbedb7040f196cc,66879,90831c,2,155,6
mnb91d4be4a8f2d1,263857,4083c,2,61,0
mn6d4cf339ec47b8,328425,35433e,0,207,9
mn6b3b7438e2abaf,234238,16472c,2,244,12
mn614be94237661b,173171,145704n,1,111,2
mn1110b3b3fdaf3b,240028,33486n,1,123,3
mn7d338567d58ce4,292438,19570n,1,134,4
mn6da07ca0aed37e,340422,34477c,2,265,13
mnbe73edca27fc9d,259279,20900n,1,76,0
mn125f9fc5b6b9b1,234352,750c,2,277,13
mna794064be3a7ac,353131,19193e,0,207,9
mn98820136fe309f,44923,74962n,1,315,14
mncc5f2993eee8b5,297904,104973n,1,306,14
mncd4fd0fedfe3ff,47813,23456c,2,227,11
mnefd1669a371968,59132,28157c,2,191,8
mn3d9b3f1e30998e,220379,127596e,0,123,3
mnd481fb078a6a57,273187,126642n,1,125,3
mnb8fe25ecbaabdc,166783,56816e,0,58,0
mn08b414629cb563,247458,91127c,2,320,14
mnf6373b2d2043ac,95930,39465e,0,147,5
mn7e2ffe4272df69,350017,100115c,2,255,12
mn6d5b0c71a4b8c6,139431,48729c,2,106,2
mn4ebfb82c470355,390604,35513c,2,165,6
mn8ccab1420a0d9d,201936,68662c,2,363,15
mn0504e0b3e590ff,89671,77065n,1,206,9
mn9cb1e2d2fd880a,225753,79467c,2,72,0
mnf001da2ebc7f44,352368,47986n,1,80,1
mnc44e1025967f97,377954,85976n,1,253,12
mn010e585b7f23c5,147903,78510e,0,221,10
mndb792db72e6ad5,210218,138427c,2,112,3
mnf5af4ac044be36,284236,47272n,1,371,15
mn60b710b13c7851,222658,19687n,1,51,0
mn16d1810eae8fa7,210026,55464n,1,101,2
mn74604507457305,138335,66504c,2,120,3
mn25a0a9cef43fbf,331976,91685c,2,130,4
mned3eddf900054f,275672,24776e,0,92,1
mnf83a26122d07fa,92943,126813c,2,275,13
mne2548c1f397f1c,1247,102974c,2,327,14
mna4905c506de0dc,163523,121138e,0,96,2
mn6b68fddb1ec428,345552,114140e,0,60,0
mn4f9fb6b34b2f20,223460,59878c,2,379,15
mn21d86f0e03808e,195748,3242e,0,98,2
mne5cf543c91f4c4,112447,48055c,2,130,4
mncc59e59ceeb236,252240,41286n,1,158,6
mnccfda32db9ee23,222306,142977e,0,320,14
mnafcd8bd8fa04b5,176364,96659c,2,293,14
mn1aee032ae2707a,44194,134851c,2,59,0
mnd42bdcc8f59ecf,208920,133626n,1,185,8
mnb8fcd327cfb916,196054,101911e,0,328,14
mn63627c42d075ee,94518,128296e,0,216,10
mnd8d024b2b6b7df,67043,7235n,1,306,14
mna6f381e78f65bc,332649,114101c,2,178,7
mne6e0da440f70cd,71380,135579e,0,584,15
mnbac512bcebc2cc,353679,91193c,2,165,6
mn1205c9b6c2e270,67513,134500n,1,164,6
mnc36de262b5424c,237591,66719c,2,122,3
mnfd7a5b654d4330,113567,22751e,0,200,9
mnc328b146033678,361055,42676e,0,78,1
mn8c43e0f6e1a73d,102384,108948n,1,220,10
mn6ce826632ab236,118864,105458n,1,250,12
mn4892ff5c6e7873,320736,32549c,2,201,9
mn42bcc0680fe4c5,22709,68067e,0,297,14
mn661a035a18a2a3,140815,1478n,1,176,7
mnb69b3823d9cf38,301282,72098e,0,189,8
mn8201b8aaf63e2c,339419,63537e,0,271,13
mnf1aa6e03cfe222,336381,100703c,2,83,1
mn966f1e3d429427,48021,66349e,0,141,5
mn5736362c1379fa,38867,105157e,0,269,13
mn5eaade5e34979e,172736,455n,1,116,3
mncb6c903425db74,231013,78369c,2,102,2
mn7ac379ea0bbad1,156233,129801e,0,439,15
mnad5ccb351e4202,341037,136478c,2,215,10
mn96dc0407aec937,251952,13287c,2,46,0
mnd14e2a9162abfe,64307,139998n,1,102,2
mn598a642bac11ee,174958,74503e,0,245,12
mn63c99c3e581da2,381524,108319c,2,211,10
mn3392e264de7470,17265,55700e,0,277,13
mn9959b45d6a8bb8,299290,143187n,1,257,12
mn0117f43d4df743,49546,115066c,2,174,7
mnfe7b7847330f75,131971,25943c,2,186,8
mn12c173383111a5,282316,98534e,0,192,8
mnd20eb25a1fb98b,354732,136014c,2,265,13
mn778e1a6e5ec4e3,140836,10532n,1,79,1
mnb4ede6476abdc2,320686,92990e,0,235,11
mnf19fe36a5ecf7c,173702,19379n,1,257,12
mn9a8c1b5a814ccf,271532,1560c,2,314,14
mne28a2e90d1c930,188831,54005c,2,211,10
mnba43dbc1547a54,322768,121747e,0,326,14
mnd96ad326405eb8,69597,9278e,0,215,10
mn8129a1c96d45d4,121786,18185c,2,158,6
mn7f0850c14f0cb6,328807,35786n,1,190,8
mn956c66e8a0e8a0,323180,116518e,0,54,0
mn3265e3680a2d44,108213,122828c,2,243,11
mn5f7ee7280daf74,12175,56275n,1,231,11
mn132d5403ae3f6f,121514,28636e,0,113,3
mn7c5043b7bf22bf,228387,124897n,1,254,12
mnfa25fa3e9df60f,201902,104490c,2,46,0
mn08b4490c244b9a,82769,126037n,1,144,5
mn2c23c6673613d6,366491,127932c,2,213,10
mnaaf2a528c52e97,48226,38660c,2,267,13
mn730f0841c178bf,86873,103170n,1,160,6
mn575d03a518d421,52728,95569e,0,130,4
mn3d2ea1ec78c0ac,280796,20815n,1,251,12
mn2591d5a1564168,234231,77798c,2,213,10
mn3aed1cedb421f3,24774,105992n,1,135,4
mnf4fc41bfa064c3,314405,22928c,2,260,12
mnf46b657da70f19,342418,107574e,0,251,12
mnb112f5851bfc60,72714,134059n,1,151,5
mn708d72acea9d2f,209269,91859c,2,351,15
mn04dc45f73ec68f,363857,78026e,0,178,7
mn9a665c1046d8ae,375887,85834n,1,239,11
mnc01883f252e05a,238624,30365c,2,248,12
mn8b6afced683001,18802,45766c,2,257,12
mn65abfb4f01cb1e,363247,46808n,1,178,7
mn772cb04d3f2589,182465,145982e,0,182,8
mnfa158d614af265,356899,108616e,0,61,0
mnc8a2ece30791f3,142348,89793n,1,137,4
mn66aa84a41a81d7,128985,100503c,2,87,1
mne12e34f9a41fb5,53537,33988e,0,168,7
mn80fb069539ea27,92340,133342n,1,230,11
mn1b8bb9e15f7cfd,159010,24578c,2,390,15
mn5e2fbd66a519e1,40211,103219e,0,119,3
mn82cc34c95aff8e,20599,24782c,2,82,1
mn0d311120319a64,213138,86804n,1,102,2
mn96aad3ad365b44,366007,10238c,2,201,9
mn714ce922968eed,351859,97938n,1,82,1
mnbe1187152e5fe0,147935,137740c,2,138,4
mnfe2ebfd10b6fe5,343040,36003n,1,138,4
mnb058d8358be60c,293029,57355e,0,144,5
mn7fd058f08244aa,4009,102290c,2,141,5
mnefc58251aaa2c5,237003,104163c,2,156,6
mna1fcfedbf811cd,181863,25739e,0,279,13
mnfc2691e4b8008a,142291,54739n,1,236,11
mne97de35cb7fe4c,165065,61732n,1,107,2
mn29a4384e520f43,65648,49136e,0,262,12
mn17032b692b3296,165310,62927n,1,182,8
mnf07c71d9e66677,342732,99419c,2,207,9
mnc37837c1d2ec07,1600,27974c,2,184,8
mn98c929c8b28e15,305744,90856e,0,198,9
mn4cae98be63d4f1,140870,36203e,0,89,1
mnb8257691a78149,263296,74663e,0,139,4
mnb2bbe32053b3e7,52396,105224e,0,169,7
mn09653f3129b1ee,44196,46672e,0,148,5
mn4a0b6fc9b2491e,271312,118708c,2,193,8
mnfdee534495c5e8,141769,109009e,0,244,12
mnf95cd9dffa4c54,148375,129490c,2,170,7
mnfff6cd25c1479d,106345,94262c,2,183,8
mn20a4154f687ef4,233699,70887c,2,116,3
mndf245713f16f58,233329,22798e,0,193,8
mna5685baea05f3c,213374,107392e,0,229,11
mn3851728950ae37,180557,141667c,2,284,13
mn46ba702b90fe62,147508,114758n,1,115,3
mn3c4c5b3b60bb10,223393,130046e,0,229,11
mndd354e4d543d04,341801,26871e,0,168,7
mn63359b73b9f0ed,147430,30539e,0,182,8
mnee0e315a410ee3,9583,55232c,2,175,7
mne6acf4e7ac07f5,269604,91899e,0,239,11
mn156a0a36d1451f,263207,88520c,2,140,5
mn2b8818a6444b0a,274342,16106n,1,193,8
mn3c188c6fc647ed,118068,102301c,2,69,0
mn4b99bb65ccdbcd,259256,57803n,1,313,14
mn0d148b4a94a3a4,239391,56330e,0,198,9
mnf47bc53f4152d4,141087,81160n,1,278,13
mn15228b84e5fd51,24395,139830n,1,153,5
mn7f1f6c595bf6cf,264967,38611n,1,78,1
mne395ddebd6024d,68685,134275c,2,201,9
mn67e16c8b28f369,83866,35674c,2,207,9
mnb49c269d889b63,250260,14430e,0,257,12
mn76b5b231fa0880,311699,73628e,0,284,13
mn70d8406413823b,75996,140484c,2,85,1
mnd671f118988d89,310504,35215c,2,311,14
mn7523cc32a979ea,160083,29302n,1,210,9
mn699da59491b84e,364222,132347e,0,388,15
mn286ab3d5411ead,379679,107183e,0,283,13
mn0a2473ed68d602,97431,135243e,0,110,2
mn7e0cbab79a81f3,182430,111564c,2,121,3
mncf853b18bb7457,50947,24012c,2,296,14
mn0320d235ec48f4,91936,41441n,1,224,10
mn1104735e661c88,81199,59153n,1,230,11
mna93351e8fdcfc1,265140,111706e,0,49,0
mn6a98a49eff9b94,290767,83077c,2,151,5
mn53f982aee6a5db,214564,29348e,0,100,2
mnb47b67cd8bb8dc,69465,86406c,2,92,1
mnaec12db4226643,296000,40124c,2,164,6
mn26ba27a27b1a44,4530,126323n,1,152,5
mnc6d39439bd7428,103805,32391e,0,358,15
mn95ba3fd8c950c7,287838,142683c,2,300,14
mn97f6207c28b12c,294047,103386c,2,261,12
mnc5c1d0daffb52b,13776,120148c,2,137,4
mn6817a74225428e,316527,57929n,1,341,15
mn50957194f6c771,290167,122563c,2,81,1
mn2da877a29a802f,196853,47063n,1,171,7
mn036606fe370f7f,275591,112272e,0,98,2
mn7693cac6b2507e,197634,49370c,2,342,15
mnbf648b506ecef5,68867,94708n,1,215,10
mn643fb7fb45542b,151552,113033e,0,275,13
mn5363732d1e6e50,256403,131706c,2,148,5
mn30ed5d4d8373b4,185854,12548n,1,204,9
mn70f5ffbb9e7d20,47955,35951c,2,71,0
mn08a818934437ce,32083,110736c,2,127,4
mn90b56680635557,307633,16937c,2,235,11
mn50e6818a359430,109862,102400c,2,318,14
mnc28ab95dab4ad7,260268,16298e,0,73,0
mnd8fd8e69e7a0a8,163642,61608n,1,79,1
mn34e81152b856fa,173561,6768e,0,138,4
mnbbe62ad6a80d5b,155732,13393n,1,226,10
mnbb7d6a2d2baf51,104261,47084n,1,176,7
mna87badac1a556a,86675,40474n,1,330,14
mn811674e5009d87,322539,104791c,2,79,1
mn6de760d9fe4155,63136,110407n,1,133,4
mnbcdbe700be09d8,600,139929e,0,132,4
mna448be289aed27,78506,81701e,0,139,4
mnf5e5fd475f6a55,99587,77834c,2,234,11
mn83c3174482712e,123535,126171c,2,160,6
mn327ea7abd0acb3,4310,59503c,2,151,5
mn59cf2d562837d1,147313,52516n,1,163,6
mn44b418d1d54f7a,131227,12001e,0,148,5
mnffafe052fe5895,8570,44661n,1,201,9
mn1b28642d0678f2,224809,131900n,1,125,3
mn5ff52629ca3773,168851,98291c,2,105,2
mncb1a9c5d404a7f,210898,90838e,0,185,8
mn7d68065584a8dd,278029,44678n,1,302,14
mnfb739347787bd5,184084,10183e,0,225,10
mnbfa70def422188,148344,106762n,1,189,8
mn09227098838b5f,85747,137160n,1,188,8
mn0eac5d2caa1844,359916,70258n,1,245,12
mn8bd454878ee838,214989,81290e,0,84,1
mn7d2a52ab0a236d,216466,56815e,0,229,11
mn2a2a835615e8ae,1919,11351n,1,155,6
mn9581248930e352,141583,43300n,1,272,13
mn5f33234586c8e2,162274,83582c,2,244,12
mn337a8e1833e536,359708,92850e,0,303,14
mnc8c02e42c9afdb,22150,20818c,2,508,15
mn72479e886febe2,339981,57398e,0,361,15
mnda2cd8b43d1f45,308860,134538c,2,207,9
mnfd40f022d6daae,236921,23569e,0,115,3
mn29481a83cb4a18,115799,114313e,0,131,4
mn694a40ce652d1e,102346,87551n,1,289,13
mnb200780b4ca4fa,94381,121556e,0,120,3
mn32dfd27097993d,287109,36178c,2,190,8
mn376a969b073b6d,200802,107026c,2,226,10
mn6244bf7424cc93,257999,102137n,1,352,15
mn43cfe1031b7b1c,165768,93006e,0,66,0
mn8718e61afbf39e,318508,113723n,1,228,11
mn552de61908b59a,34783,35300e,0,178,7
mnb9d17951c31c15,210496,69310c,2,127,4
mn091a84c0b42f92,66662,105749c,2,143,5
mn6589898f446ca2,40238,101365n,1,145,5
mnee528b3d663122,261752,27955n,1,146,5
mn790c0040065801,83542,16754c,2,171,7
mn5e171340c9a7bc,258584,126867n,1,295,14
mna19cefa78211f8,197872,14532e,0,186,8
mn70ef6ca5c74ec5,266659,45355e,0,144,5
mn272c196e671c30,6440,47655n,1,172,7
mn2cc13725b7e4b6,383544,64670c,2,126,4
mnea0cef7f997a98,157587,109620e,0,455,15
mn56be7a92dba016,41767,23030e,0,61,0
mnb13b63c693a6ec,90661,133113c,2,123,3
mn80fe7878eda0b1,209793,98798c,2,281,13
mncd2ab87496d001,301939,20517n,1,476,15
mn3a8d480d6c3376,59003,55635e,0,94,1
mn609e9485954ac7,217981,129662n,1,130,4
mn726c6631599fdb,257442,29078n,1,120,3
mna9ebea45169784,196124,138221n,1,246,12
mn91131531ab20fe,197921,108851n,1,327,14
mnb728216fa3c4e0,313598,81209e,0,257,12
mn537c4cbd4bbfa9,163342,71952e,0,332,14
mn74939beec29cac,129481,125635n,1,257,12
mnea5613ffe07945,122995,21800c,2,189,8
mnc13ebe82b99dd4,133793,118864c,2,247,12
mn53684c6913df6b,163979,118021n,1,163,6
mn640235296f8de8,355760,123544n,1,321,14
mn874039043a0869,46824,102657e,0,191,8
mn8f2f5abedd0cce,262038,37189n,1,394,15
mn18fc234e5bdab4,335107,27727n,1,186,8
mn3dbf7f2944867e,227528,110946c,2,396,15
mn3ea0dc355f59b9,248941,136952n,1,200,9
mn596a382902e383,193861,1433n,1,403,15
mn439dca3e1c9e89,250629,10942e,0,74,0
mn4d722cfa685e43,334596,28861e,0,189,8
mnf842025447f726,259219,134329e,0,289,13
mn82bc0016a33a98,4317,60933n,1,84,1
mn8a54159a041995,103117,66749e,0,204,9
mn9eb538694d53b9,226604,27591n,1,119,3
mnbf1b325e4db369,136611,16310n,1,155,6
mnf06259c6b5bfb1,181145,91920c,2,140,5
mn8f2e18d6f8bd4a,379715,110867c,2,223,10
mn3aeae1ce257848,314914,47178e,0,102,2
mna0bb0ddcf1e939,306031,37745n,1,264,13
mn17547af6d44913,260865,121956c,2,46,0
mn2d699d8cd1dd00,97870,74311c,2,245,12
mnd52a5b495f6517,375126,98789c,2,122,3
mn4ef46354eaeec5,370276,89386n,1,118,3
mn4e1ac72a3fe6f9,65971,5194c,2,234,11
mn2ae1849a94f973,330690,17338c,2,84,1
mne2172edf50f0bc,149517,135160n,1,155,6
mn24baddf930d883,275271,31519n,1,153,5
mn0ff1c15b76a158,68431,55178c,2,192,8
mnbfb217c713f3ad,293086,118984n,1,96,2
mn33ba6672b9e9aa,392586,39679n,1,317,14
mn906af6aeaa855e,220924,80054e,0,112,3
mn114a7cb64881b8,375223,4646c,2,274,13
mn6dfd8a474dfebd,25221,80872e,0,321,14
mn91b2d06218336c,183402,45741c,2,270,13
mnb53c5e25a5a8d1,255611,144779c,2,326,14
mnd28127dc8a916b,75608,15970e,0,782,15
mn79b43c66d48cf8,249322,132739e,0,307,14
mnb0596106931bc8,224581,48307n,1,254,12
mnce7c05382687a0,298179,61060e,0,199,9
mnd7d3290e08dbd6,266888,92413n,1,150,5
mn7f4bc88b9c1957,79321,4944n,1,159,6
mn7933745cf5cc14,269066,19417n,1,359,15
mn82f3d24a8b7365,380257,91117c,2,287,13
mne70cf1848c8830,371971,73311e,0,143,5
mn50fc5d2c08c6e9,201968,84083c,2,68,0
mnc36d3b4a11238f,65327,4055c,2,184,8
mncefa23a06f0f2b,333636,93418c,2,217,10
mnf120ccbe78075d,356689,112221n,1,140,5
mn5f69f0edaf3d15,19817,61251e,0,63,0
mn76eccb9515a1fb,167494,83009c,2,148,5
mn24eef01b9d3148,138557,129327e,0,153,5
mn7f5671c532db00,275060,14146c,2,252,12
mn0a93e1373de7bf,103129,101428n,1,207,9
mn5836a2c6134fd5,206550,94720c,2,200,9
mn879a9e14670562,200067,133560e,0,123,3
mn7e44c7de97bd9e,98509,88848c,2,201,9
mn12a0afcc06a869,75695,54170n,1,230,11
mn3a82a8f0e2078d,380388,141063c,2,348,15
mn07df5a288949fe,30389,42913e,0,189,8
mn63051798001062,387440,103961n,1,349,15
mncf31cc18e8465b,297641,16353n,1,138,4
mn8c2e55e75f04b4,156533,34397n,1,267,13
mn1be2d2d086f0e4,339393,39313c,2,241,11
mn5a129cfe8ce2b4,87533,85845e,0,324,14
