doc_id,source_index,source_id,reference_normalized,n_chars,length_stratum
agfca00fc959c6e5,49326,,3,163,1
ag0f57e14d83551a,23005,,3,144,0
agded11268f773bf,88429,,3,210,5
ag59801b34350a9e,101158,,3,272,12
ag254a3570a55b72,40340,,2,210,5
agf591d5884297c5,71642,,0,283,13
ag9108fd9d8c7867,78977,,2,265,11
ag5c33548c7a527f,34909,,0,275,12
ag50783992f81ce7,23681,,1,194,3
ag42c3f29dc9ef2c,101610,,2,190,3
ag501699299d7de9,57563,,1,223,6
agf71a78c8d132ee,88570,,3,251,10
ag5f9eb9da0a97bd,53790,,3,261,11
ag5848f9de5aafe5,108255,,0,296,14
ag30636c946f50e3,46811,,1,239,9
ag49a5fb8c0b6578,87057,,1,230,7
ag1bf124cc302325,23517,,2,492,15
agbb5161510e6ae6,14227,,3,201,4
ag3eafad48939ff5,78526,,0,292,14
agec5ae886083cae,86729,,2,172,1
ag7adeca1f43fe74,75452,,1,240,9
agc0a7b1878bb144,83048,,2,296,14
agb0c377bf71f0e7,11785,,2,250,10
agd6ecc3769c10c6,71091,,3,186,3
ag2fecd2f322ec2a,55466,,1,332,15
agc9f9038c850b36,4375,,0,283,13
ag765700195a7fac,47337,,1,285,13
ag04bea65b6d3432,97240,,1,215,6
ag5843da5921fec2,95768,,1,289,13
ag8f6450957ca115,112394,,2,178,2
ag6afa37d2c12893,107081,,0,217,6
ag22c2638506d3f3,98841,,3,209,5
ag1e7febff9083c1,44315,,0,242,9
age2798c338c215b,36127,,2,219,6
ag2ad6470ec5fb47,30752,,2,187,3
ag2dfd4a50ba834e,70798,,1,178,2
agade767f75a4bc3,37765,,3,169,1
ag7b377e2e43f5d7,113536,,1,143,0
ag5ceb5ba79d641f,51590,,2,245,9
agc9762a43ef6936,39075,,2,271,12
ag17046b8f0725d7,18141,,1,265,11
agc4b9ea86e966e0,84712,,0,214,6
aga35b0f40d81948,85467,,2,205,4
agcfca7c90a41d27,74029,,3,210,5
ag85b2382b68a34d,114759,,3,251,10
agc11bba5f01728c,19304,,2,171,1
ag0e6e98b54689c4,55161,,1,163,1
ag65c01dfd4fe11a,12568,,1,207,5
ag7a07d755f04389,114574,,0,144,0
agfbb241cc6b4f83,8682,,0,379,15
ag048c6b1299dbe3,32983,,0,180,2
agce188d3b429a77,8438,,1,215,6
agdd39ad374c8b4c,66528,,1,197,4
ag6fadda1d0b3fc8,61800,,3,152,1
ag13de61ed92ab2b,58824,,3,235,8
age166ba5101e70d,33483,,2,227,7
ag34b25c4b00b6e5,506,,0,252,10
agc911bc15500827,44525,,1,222,6
agab339ef54aed35,68425,,2,185,2
ag4459738395f142,94077,,3,210,5
agf74de017886a61,113524,,1,204,4
ag787577e0640506,13336,,0,254,10
ag581d85e4a08443,11422,,1,234,8
ag5d1ed0477ac12b,106659,,1,207,5
agec9efb8be8dbb3,17575,,2,271,12
agb6c957b43f258f,101882,,2,278,13
ag91712b2d78d571,86200,,2,370,15
agae93c473f66c08,62550,,1,216,6
ag82b9e9bc2f037b,93797,,3,149,1
ag75d5c5f2d16eb5,29203,,0,270,12
ag96ceac13b3ef02,106702,,1,249,10
agad34545b06e7c4,76608,,0,244,9
ag6042e5f3f27885,27766,,2,201,4
agd12bd1cf62dffa,97040,,2,178,2
ag20a9cef17fb381,68609,,0,254,10
ag9123a6445917f3,112260,,1,183,2
agb4b3771b217751,67999,,3,105,0
ag2be95ec1bf99f9,15273,,3,189,3
ag680efd4717fdd2,18844,,1,264,11
agc134f5f53626d6,97097,,2,373,15
ag7eb313fa17ca42,69314,,1,238,8
agfb49e8a05c6087,68108,,3,227,7
ag62a5ae86030343,42602,,2,260,11
agfe472044202a4c,109153,,3,254,10
agd47d0eba0a1dac,6892,,1,202,4
aga88cb316c9223c,84958,,3,177,2
ag0d152182fc4802,95507,,1,236,8
agd4fea54209df2c,60421,,2,217,6
aga15230db3ba607,16501,,0,391,15
ag5e131181e9fb4e,44574,,1,267,12
agb876a400562fd5,45545,,2,413,15
ag6c4c5aacfd258b,56899,,0,138,0
agf8da35e11c159d,32054,,0,244,9
ag503514ecea07ed,42631,,0,226,7
ag69ee86c37db8de,89903,,0,318,14
aga0cedfd0bd66ba,32198,,0,127,0
ag21776d15116de3,107951,,0,137,0
agc021426e258660,47287,,0,190,3
ag5958466b1ba29c,64724,,2,236,8
ag5ecc52904f7460,109867,,3,226,7
ag025af01020c2c8,35970,,2,196,3
ag9cdcc39bc5888c,22326,,2,268,12
ag64106acc88cd6b,66201,,3,169,1
agc4662fcdd1de9a,33621,,2,200,4
ag6d3c79fbfe3bd8,76922,,2,256,11
ag974d9310b574f8,18217,,1,259,11
agae6eb832db9fc1,36100,,2,168,1
agfcd81ed991a81c,73048,,0,295,14
ag9056ad3fa5e371,45437,,2,362,15
ag97839a6902523c,107765,,3,325,15
ag322b3da0210a35,94695,,1,347,15
ag8d069359f5579a,49576,,0,329,15
ag3b170d206a6b23,68517,,2,242,9
ag15cbbd3517159a,29984,,3,246,9
ag61f25cc7461817,84205,,0,255,10
ag0506af563c3c1e,101913,,0,191,3
ag8a236ddcb9c2f6,113421,,1,199,4
agbc3cfd72d027c9,74419,,2,201,4
aga1115f231bfeb1,48965,,3,171,1
aga5e4566acd2f58,73869,,2,158,1
ag2f9a394674c308,15086,,1,231,7
ag95de0529b95980,30644,,0,178,2
ag57bcb0f5b05d1c,97686,,0,239,9
ag01dd2d0d943194,18788,,1,209,5
ag79ede72e9ef58e,23870,,1,174,2
agbd9247d21da29c,70770,,2,219,6
agcae6a5a87df098,107908,,0,340,15
ag84f3addc4fdeb5,50905,,1,111,0
agf9050754d9a0ab,93147,,0,272,12
ag5e250ebb8009c6,34903,,3,177,2
aga71e558e35465e,36834,,1,202,4
ag2692f78be1ea9a,74554,,3,182,2
age8a6f5fc78b833,99681,,0,262,11
ag9964d80a29ce22,81680,,2,184,2
ag33a691cdd53b5b,17577,,2,212,5
agcefb3ff5799231,41058,,3,129,0
ag283105c6e72e73,84286,,1,177,2
agace3bcddf9ce11,24180,,3,226,7
agf1f55c60dd7482,73421,,2,215,6
ag56c4df846cbb4c,57969,,0,263,11
ag934a5aa60e24f6,28787,,1,260,11
ag9c0bafe4c6dc9d,53444,,2,227,7
ag80f50a1e96c71f,67878,,3,275,12
agbd8aaba85836dd,30720,,1,212,5
agcad944acf53f37,25711,,1,200,4
agdab38795e5c265,99330,,0,284,13
agf3a7f34cdef005,58044,,1,180,2
ag5e61188e6a2bf2,68050,,2,230,7
aga113c5fcd9d843,119553,,1,239,9
ag4a2da822459fef,25122,,0,254,10
age327a8e52c6baa,104489,,0,286,13
ag55571191db043c,68756,,1,190,3
ag0e6a4f86076a0a,10035,,2,344,15
agef30f5a34a994f,56112,,1,266,12
age12f4b24771de4,54848,,0,229,7
age6b980ca99c6c8,79484,,2,266,12
ag91f2e05f40fc0f,42407,,2,261,11
ag3ac98368bc88df,108477,,0,213,5
ag3c64b2ac3ac6c8,23678,,3,120,0
ag6481e98fd91cdc,43642,,0,290,13
ag904e1b5138bc0d,116365,,0,364,15
ag80c6e78318348e,50041,,2,293,14
ag691bef3d0c0288,66434,,0,222,6
age95d55c832a720,108828,,1,171,1
ag936ca8ba1f60bb,77862,,0,298,14
agf80178b2547a0c,44743,,2,176,2
ag0fbcf27b1fc07a,34081,,3,223,6
age6b0e59a7edce4,73395,,3,534,15
ag0d2606ce26a41f,59291,,0,237,8
ag480c6e7986aa31,111290,,1,217,6
agc4dd530efcf101,62937,,0,211,5
ag0d0d358ed03bdd,28923,,1,214,5
ag71ba162229ae28,83203,,3,559,15
agae82568e178fd0,109843,,0,219,6
aga9b3f335216bac,95562,,0,179,2
ag61fb7aea7b2d49,32764,,0,364,15
agb5f3b735788d60,108622,,3,239,9
ag0226289b2266cf,23248,,3,114,0
ag8e87b54b501c24,105283,,0,299,14
ag8c307dce148cb7,107292,,2,242,9
ag33017135a29a54,96832,,2,253,10
agd6624226f1770a,114397,,2,201,4
ag98fa4b8b73b5ed,12896,,2,253,10
agfcc8b3b25cd254,108109,,2,252,10
agdff165f141db67,48257,,3,320,14
agba27df2cea8e2f,93118,,1,272,12
aga4d8f766f81887,28329,,2,234,8
ag674cec36347f53,115741,,2,273,12
agdef6a0cc250b0f,36766,,3,147,0
agea819fa605cf00,7779,,0,217,6
ag306ed9c90cf591,94358,,0,319,14
aga5cebf3bce2abf,30329,,1,185,2
ag85d76fc55ec97a,25301,,0,142,0
ag74c02396ae7184,114444,,3,203,4
ag1f759e6b25e267,110199,,2,204,4
ag291fb018c5a448,100486,,3,322,14
ag74be8ff85147d3,35142,,1,221,6
ag66e2b48dfd9bc1,79188,,1,232,8
ag1d380072d3f0b9,54858,,1,249,10
agf8c34410bf45dc,74350,,2,209,5
ag34d55b80b2573f,73587,,0,269,12
aga4c12f967d719f,108044,,0,218,6
ag4d869dd183ffc9,15525,,3,172,1
ag21bb07de63a270,59629,,2,273,12
agd5a13e6f1dad4a,111071,,3,216,6
ag07edea30ddb1a0,83388,,0,220,6
agf7a650cb8b597c,50665,,1,203,4
agf564fc9099f3ab,82661,,3,232,8
aga82fc25c568618,59359,,1,239,9
agfeb227581d8dd1,570,,0,284,13
ag99a9dc437b2547,40551,,0,148,0
agad1b5be5bc6233,78774,,1,203,4
ag547200c73d7c96,40864,,2,215,6
agcac65f7dd71527,92193,,2,216,6
ag420df1704a26ea,56775,,1,169,1
ag1e189d3c79d4d9,93280,,1,174,2
ag29b3c1960ac695,62682,,1,135,0
agab284c1414533b,104391,,3,655,15
agf930cee3f1e2c3,8007,,2,206,5
ag97dc68ef6bda8a,88609,,3,190,3
ag346a8ba03f192e,111842,,1,157,1
ag0c3dbf5ce89a60,9930,,1,234,8
ag7b537386d000f6,94001,,3,292,14
ag316700107099f5,14012,,1,244,9
agf168010db13da8,75130,,3,297,14
ag99ddf03cc7a740,54743,,3,277,13
ag4763572d77b209,89383,,2,249,10
agaa4ab9dc9808d8,71888,,0,257,11
agf1445d21b3fc81,61605,,3,196,4
ag26b8f275f97630,34568,,3,297,14
age72d840958d917,69593,,1,247,10
agc17607f14f4d2c,1271,,3,245,9
ag3939ae7e441184,99299,,3,250,10
ag0e3e0d190ee624,68784,,3,342,15
agc0ff9a72decd53,31145,,2,219,6
agc159901ae10b34,15088,,0,304,14
ag5eec06aa3a7987,89826,,0,198,4
agb0592335ace88b,79595,,0,277,13
ag746a03598d43c4,7755,,0,168,1
agcd033f355f2b45,7040,,1,192,3
agf2fa6b42475321,21899,,1,267,12
ag2694d3fe2ac513,22038,,3,224,7
ag54dbe578664bb9,31157,,2,500,15
ag3dcef60e6cb891,73052,,1,254,10
ag141b6a97901792,52780,,2,195,3
agccbe7f52c70b59,42365,,3,285,13
agb71d73c84fef74,19828,,2,221,6
ag6f08015ac71f08,111992,,0,139,0
agaff0a115b445a9,23240,,3,309,14
ag7747d5833af7cb,103635,,2,270,12
agd0a9589459aea3,114998,,2,199,4
ag147518de5c279f,17679,,0,299,14
age7396dd7da7f2e,87467,,2,217,6
agfb2ce739f79101,112237,,2,233,8
agb18a7cfd76131f,20849,,3,273,12
ag2e3d9196b9aac5,58602,,3,290,13
ag6df0d870910e3d,18024,,2,202,4
ag2853430df81b6a,41769,,0,366,15
ag076a3b89358a92,32168,,0,302,14
agf4b397f34932f0,75661,,3,200,4
ag3649a1ed08af08,90688,,1,291,14
ag0482c3eeddc788,88851,,1,282,13
ag944b841214a5b2,117172,,2,217,6
ag1b37bc3a2546fd,25100,,0,273,12
ag8291b50577ccfb,95469,,0,222,6
agd4a09686fb80cc,27549,,3,133,0
ag87f664dff163ae,45102,,3,255,10
ag84db250a0066be,111826,,2,239,9
ag7477633d75e58e,73747,,1,277,13
aga44053beb3cb19,8761,,2,633,15
ag8ddbe7df68a336,105211,,1,177,2
agbdf076a846de52,68000,,2,341,15
age795274ce4331c,11296,,0,284,13
ag629dac2d14fdb7,67657,,0,310,14
ag200d83ae7c2f4e,11289,,3,235,8
ag7228f45e4623dd,65099,,1,139,0
ag675e5ef1fa5105,57534,,3,168,1
agd5b58cad904614,25356,,3,135,0
aga17d8143be973c,96961,,0,205,4
ag9c15bbdd5600a1,112426,,3,304,14
ag2767433e404b78,52357,,3,192,3
ag9d3f33839604b3,58728,,0,175,2
ag533526bc5d33ca,504,,0,197,4
ag4170ca063ef258,77596,,1,238,8
ag5e3f9a42731b31,57598,,3,231,8
agfcf7614402b73d,37214,,3,258,11
agf49f1a6f5811fb,52289,,1,262,11
ag87c0e0e49f3f07,42947,,1,247,10
age7aa603da21f04,38477,,3,282,13
agb13d25eafcac78,76641,,3,237,8
agb0b655445038da,93217,,2,192,3
ag38a7edb2a31e50,102704,,3,297,14
agacd67b147bffbe,100755,,0,282,13
agb9762fe1277c13,29404,,1,245,9
agaf93b5204fab95,98179,,1,204,4
agdb3c450ee585bc,88968,,0,238,8
agd4d4fc8f97c204,2428,,1,259,11
agc945291a1e6c85,76613,,1,258,11
age73b19e11fb003,113651,,2,251,10
agaadf66b9dfad11,101952,,3,169,1
ag02d14144a6bd6c,71597,,2,112,0
ag17a3ed2c260a9b,9261,,3,334,15
ag3b79dade0fbe2a,67794,,3,166,1
agb7530473ac9a22,93545,,2,226,7
agbcc4091d9ddb6e,57591,,0,271,12
ag327154b4af6999,112264,,1,202,4
ag222637d9b3db2b,72397,,2,189,3
aga1b18f1083243b,29931,,3,160,1
ag809939ef234a1f,49483,,2,231,8
aga0de14642faf8a,15859,,1,242,9
agabdd183c366c63,71294,,3,181,2
ag314bac230dc25a,20795,,1,208,5
aga1ec18a1bdc19f,20518,,3,259,11
agf14a81ae3aa1e7,107556,,1,180,2
ag79510c15ecee81,89296,,1,252,10
ag96fb80f7265461,119723,,0,212,5
aga69ce549d955fc,45346,,0,219,6
age3ccc322797f47,9903,,3,207,5
ag8c5b407cbff52e,70266,,1,317,14
ag20d15984497394,53429,,3,159,1
agd1f3e9941a7d55,62620,,0,254,10
agdd040cc1841aec,12600,,0,242,9
ag51b1ccfcc039cc,17103,,0,215,6
ag335948fe64999e,32585,,3,297,14
agfff123a2148bb2,29705,,3,401,15
agc8d497a17e79f1,68198,,0,274,12
ag36541534365929,96529,,2,238,8
agc6c5a1d503d8ae,28900,,1,272,12
agcd3e49b124ed82,14901,,2,225,7
agf49cbf6dc01d4c,70960,,1,192,3
agb16fde580965a2,114375,,1,227,7
ag7a784b309432b7,29795,,0,181,2
ag983b5a7455f976,28876,,2,175,2
agd7563cf46d4952,103448,,1,234,8
ag6e6007687d34ee,25404,,0,290,13
ag7810b4d2091817,37152,,1,222,6
agec87d49ba5d008,34145,,3,250,10
ag879c5d4774619c,10270,,1,196,3
ag05919332030f71,7702,,1,252,10
ag367939b3390ef3,7308,,0,201,4
agd51fc634615bf1,64973,,3,260,11
agc70ecf525c8d22,101889,,3,194,3
ag93c15352b0754f,100353,,2,247,10
agc437c42bba43e6,34710,,3,161,1
ag35bdd021dd9c29,95351,,0,296,14
ag63adcf014fd779,35079,,1,179,2
agb94eaaf8adefdd,78568,,1,268,12
ag8818754388189c,54522,,3,181,2
ag70f7e7c920f8dc,108685,,0,286,13
ag415137ca9284b9,106065,,2,326,15
agbde35fc0891a7f,19049,,1,256,11
agd71a7a3123a4bf,119752,,0,246,9
ag379a48ff031322,2862,,2,328,15
ag15800940910187,75237,,1,223,6
ag843a2b9e4cfb55,97107,,0,281,13
ag879e15ee0ecc5c,69071,,3,145,0
ag173c06218b6e92,54185,,3,130,0
ag9f6a3e420b07b6,115629,,3,234,8
ag19d710c3be90c0,101090,,0,195,3
ag181a9b384dbba8,44826,,1,255,10
ag700b0b39250961,105189,,0,204,4
aga84da1ed93456c,45890,,3,188,3
ag2384625907e008,84698,,2,252,10
agcadd632bcb96ff,69907,,0,186,3
ag5dda0e1a42be96,51016,,3,650,15
ag2934a42c9ef5bc,107419,,2,299,14
agd67bd53784ab17,50337,,3,239,9
ag71eff669cc16cd,32729,,3,241,9
ag58818ee9f7c2f4,74398,,3,238,8
ag7d6792b26b8603,62833,,1,219,6
agd18e50e6d62a4c,80707,,2,252,10
ag4f0dba164db089,20311,,1,281,13
agf6d956c6fb10ce,104477,,2,288,13
agd1e5348425c17e,29796,,0,247,10
age801674cb9ea19,111197,,3,262,11
ag61d4834b55b125,30517,,3,179,2
ag73d6f126d95edd,104833,,2,199,4
ag76a874707e56fe,3925,,3,212,5
agabbc34fe77785f,44824,,1,342,15
ag3357f25a7e2b2e,13028,,1,273,12
ag31234a7c721cc9,74197,,1,211,5
ag646ed13c4ceee6,113379,,0,289,13
ag2e2aafe3d8b6c7,80141,,1,193,3
aga9773c81639070,117908,,2,254,10
ag9af1ec1dcb8961,116927,,0,270,12
agd6e8c6d3e06294,32699,,3,304,14
ag040fc1bfd9f38a,57088,,2,563,15
agbea58bc19defcb,42438,,0,162,1
ag782ee1ca9f7c28,105433,,0,142,0
agfe5a0c2996d714,29356,,2,281,13
ag08d299b267993c,28714,,3,370,15
ag14a4672749b403,86321,,3,161,1
ag2c56511448d6ef,89701,,2,195,3
ag424e48b782c57b,119805,,0,259,11
ag476780002979a8,91325,,2,211,5
ageb9d05bc43a00a,108795,,1,184,2
ag3125c691ac5f28,38399,,1,239,9
age42c5f0fd3b411,31579,,0,303,14
ag064805598a75ef,2888,,2,155,1
ag25123aa2003507,64012,,1,202,4
agb41605e60935ee,43634,,0,193,3
aged69a8f6469cec,30073,,0,279,13
agf087af5d7dc9d8,93957,,0,275,12
agf2f6d8cc67d807,106376,,1,201,4
ag9770ca5ade9b52,28963,,0,265,11
agea33c0c0d26f7d,67266,,2,170,1
agb74eebe1bd1cc1,79240,,2,212,5
ag03946891147b21,80794,,0,237,8
ag4763aaada2a2e5,99281,,3,213,5
agb4615c61ea0c91,33750,,0,257,11
ag2a45327475c9d3,97788,,1,342,15
ag6e27d1b48099b4,42334,,2,394,15
agfe4708c50b1cab,45141,,0,226,7
ag599c474c12056d,115268,,0,282,13
ag2da86401f7e1ea,111283,,0,232,8
agb01539c2a9ff3f,30814,,3,268,12
ag747a974a84b09f,50519,,1,183,2
agcf424df645bf95,63564,,0,479,15
ag90cfd82de5a5a5,53626,,1,216,6
agc098048226eda9,1977,,0,228,7
ag0b4fb5d0299e69,30281,,0,216,6
ag4a674e314e812e,109603,,2,258,11
ag82140f36f7272d,18986,,2,294,14
ag197f638b792713,75695,,2,159,1
ag82f25c62e88880,65308,,3,294,14
ag794d74e43d9bc4,22974,,0,260,11
ag88ad04b996de3f,85104,,2,181,2
ag2a325039600782,43324,,0,228,7
age0f8a9b8275e42,84192,,1,311,14
ag9921abc28b7160,9243,,3,289,13
agab9890353a015d,63742,,3,248,10
ag00746adff15a1e,6592,,0,275,12
aga0ca19c3035646,115050,,2,260,11
aga9971288910e2b,94164,,0,176,2
ag75b2dbd917d707,68380,,0,293,14
ag97a3c1d60e36cf,17842,,1,256,11
ag8a54235cee6fe7,1322,,0,321,14
ag100d6da03108f1,119929,,1,220,6
agc66907d8d0214c,47468,,0,262,11
agc87e6229a9f0a1,35389,,2,230,7
ag5ef5f3c42d16c1,90193,,1,172,1
ag53250973d910f6,91936,,0,284,13
ag420e79157c7e43,102926,,3,261,11
ag98b54b3afa1ab2,23286,,2,282,13
ag9818309b9cee45,62779,,2,261,11
agd196f5f96e6f3b,16631,,3,270,12
ag9bf93f0ea438b7,55425,,0,554,15
ag165283ce76e574,67414,,0,285,13
agaabfd42a96215c,101351,,2,201,4
agce0243845d3469,104501,,2,203,4
agd68440148e9d96,68704,,3,210,5
ag643237770e3219,7319,,2,256,11
agac0756be6604f6,63657,,1,235,8
agee678ed84421b8,6207,,1,214,6
agcb637b811e7e22,64906,,3,210,5
ag26813de8eb15db,90689,,2,204,4
ag35e46e8845a95b,58740,,2,454,15
ag83f63f049eedcb,23354,,1,163,1
ag0fd3db98be79dc,63631,,2,191,3
ag205ac3f353ed67,62916,,2,238,8
age6e0fbd9728d8b,104617,,0,271,12
agd272fb6fcbc4b3,43854,,2,254,10
ag77ebb077d7d422,76960,,3,265,11
age38fba45068537,55102,,1,290,13
agd6f45885774ea0,113221,,1,131,0
aga84333d2bbb526,25690,,2,262,11
ag7c3251e7eba856,70929,,0,316,14
ag038b6fae184764,36090,,3,307,14
agb5dbc7e8729864,29438,,2,235,8
ag1747ff0e4c4629,45056,,2,217,6
ag42cfd91b2e80c0,69161,,3,203,4
ag688c9edc27f667,98176,,1,237,8
ag81f3e05d3f67dd,93604,,2,249,10
agdacc68cc9c359b,109981,,1,215,6
agda240ac352fd19,82781,,3,265,11
ag9ceba045ec52d3,54696,,3,209,5
ag2b8851dc26111a,72806,,0,230,7
ag24be7f0d2391be,5086,,2,495,15
ag19c96b3339c0db,148,,3,262,11
ag95fc17637f9886,87245,,1,246,9
agd6b944fb3593c4,24322,,2,210,5
ag4223023c3c748e,56973,,1,258,11
ag4dd03d4bf70c4b,30902,,3,292,14
ag786e7c32a5bd6e,50629,,2,198,4
agad58785a3ac2bd,78252,,0,221,6
agf038a3bac2e8ad,89449,,2,232,8
agd74117c12ab04c,11470,,2,243,9
ag46075894a8c9b1,6163,,1,195,3
age4160125a5ad76,72750,,0,312,14
ag2ef184aa8e61eb,88978,,2,191,3
agb707cf13f4d189,15059,,1,282,13
aga3312606330216,25670,,3,217,6
agc80ac23c7c5622,13960,,1,234,8
agc2fd285a5484e6,77183,,3,199,4
ag2d372875c67414,63336,,0,277,13
agd265dcd209f8c3,86521,,3,266,12
ag2eaba0d6c453fa,14293,,0,234,8
ag8f4117ea7a154e,82523,,2,261,11
ag965312d79ccf1a,82316,,3,229,7
ag4d4f1241b930c4,102869,,2,214,5
ag472c780874910b,38156,,3,225,7
ag183991d508b21a,73913,,0,259,11
ag38d6f27e49f01e,49581,,3,244,9
ag72c0d8c88404ce,117221,,1,202,4
ag5bd5d5c5dba698,3122,,3,368,15
ag2d3c0682a6efa3,17574,,0,255,10
agb2d19ce0a0a27d,64051,,1,202,4
ag5b527aade729cd,114674,,3,189,3
age9ae985e324155,4337,,2,278,13
ag55e83414bba6fc,74563,,0,260,11
ag9e007de5071415,10070,,2,200,4
ag420e19c79338f6,43060,,3,246,9
ag38d848b562a115,49018,,0,194,3
agf42ef27a38652f,35702,,2,168,1
aga984a9be7cf124,3064,,1,200,4
agd25bc65dc886ca,61831,,2,292,14
aga257b85b87f4e2,108180,,2,227,7
ag60f9f7fcb017ae,17998,,1,249,10
agaeffe188c38812,19678,,3,157,1
ag4277ebe5b75810,106208,,2,136,0
agaa0da957790220,75787,,2,230,7
aga6b9347c2c832e,48634,,3,253,10
ag2b03a6978c04f2,32268,,0,190,3
ag61ac8f523ab91b,88993,,3,148,0
ag133fa566a33914,25949,,1,236,8
ag07650aa108e052,46655,,0,140,0
agd41e15ad0735cc,51233,,0,248,10
ag2456cb8c2abbbd,17785,,3,239,9
aga61fc1b54864b2,13329,,1,161,1
agcb7ff4225e3a5d,33926,,3,250,10
ag67ddb5cbc5871a,21080,,0,276,13
ag07b9778e0c35e6,18084,,2,259,11
ag148a25c768b052,90616,,0,281,13
agfd85a30d5c11f6,76363,,0,248,10
age503210f3f1124,52134,,3,226,7
agb063dfa0db2d73,78994,,0,228,7
aga54b56ecb3e543,7250,,1,152,1
ag42b9ead152a75e,99734,,2,191,3
ag3001143c572fbe,11923,,1,258,11
ag6151e21823bb83,78759,,2,253,10
ag43ae59c082f06e,47714,,1,221,6
ag3cc1d94ee8771f,2875,,2,269,12
ag4718f8f7636d5a,118302,,3,266,12
ag6a5e14c00830d4,104109,,3,315,14
ag2fe513e0ad66ff,79940,,1,293,14
agcaef7e8415bce1,15480,,0,145,0
ag8073300022aa73,48195,,0,210,5
ag49bc0aa88faeb0,31489,,2,247,10
ag1b7b0201ba0e4d,17553,,2,286,13
ag0cd888ac448262,33549,,2,243,9
ag84933c1287edea,42834,,1,130,0
agef6b9db70f4ba7,55312,,0,178,2
ag2c0f134ac881b6,16801,,0,284,13
agc6716238a3ea3a,49118,,1,151,1
ag5569c7941a85bf,44347,,1,289,13
ag72ca211953b4cb,85681,,2,273,12
age391a39cf64686,115226,,0,320,14
ag8403d76fc96c2f,33624,,2,206,4
ag809e82986294bd,19379,,1,271,12
agbd1ffa969cf22c,28530,,1,260,11
ag01d34919c58b1b,74367,,3,286,13
ag08fbaf7729d9b0,112157,,0,146,0
agcf8b8f9da74afb,82889,,3,167,1
ag29f1a388231003,61104,,0,225,7
agf8eb8357783c7a,80575,,2,228,7
ag4d396439149ba9,87921,,3,197,4
ag3f59312068c4ff,90200,,3,187,3
ag4bd9af2e51688d,56110,,3,295,14
aga7d47637f2f50e,55585,,0,221,6
agc1f171b554c4b2,89700,,2,200,4
ag2c28d63935f942,8459,,0,193,3
ag4a708387dd8841,101300,,2,148,0
ag047ac17134321e,45797,,2,216,6
ag3db7d8084f61c0,87378,,1,239,9
ag933111c32126ca,7514,,1,209,5
ag79520f824e3b29,20962,,0,312,14
ag10132078438066,26304,,3,206,4
ag91fdc6b3f5039b,102959,,0,265,11
agccb781a9754fb9,51635,,2,241,9
agea37d913fe671c,57846,,2,262,11
ag3fce392347d7c9,108390,,2,202,4
ag282ac997bd7878,87982,,1,284,13
agda26a2002bae20,90264,,1,247,10
ag603f1f9cc69425,109292,,3,349,15
ag348a1f8e5948dd,3438,,3,216,6
agfc071295c6e204,27890,,1,200,4
ag63b28186f47deb,113555,,1,253,10
ag7781977352a3cc,29316,,3,183,2
ag7b1748ed0e7f96,7014,,0,233,8
agb316ab7e06449e,6192,,0,277,13
ag8c570323611583,58121,,1,289,13
ag726aaac6e38057,19247,,0,186,3
ag86ab69abd70c7c,59980,,1,156,1
ag430223364ffc34,80428,,0,201,4
agccbfe287c0feca,69571,,1,244,9
ag5562efbe8f0778,24734,,0,140,0
aga9945ada2f89c9,109599,,2,223,7
ag39126933a26509,32368,,1,229,7
agce8cd46d81eb8d,111171,,3,205,4
ag3713bb4b64d1e7,111005,,0,160,1
ag49e488adaefc23,2082,,3,204,4
agea74bb283d224b,55316,,1,188,3
ag4fd21ea6eb6eaa,58191,,1,250,10
ag56fa3c433b3bff,89534,,1,650,15
agba5fff8e11bf89,74568,,3,131,0
agd612561b8ad2df,16896,,2,247,10
ag63d077ec0b36d4,56017,,2,254,10
agc18b697537a24c,23222,,2,235,8
agd123d25ee8d2b8,49490,,1,328,15
ag63ac0b07db7985,70235,,2,161,1
agfd9a73e690cfd6,17119,,2,224,7
ag43ecee2aa7be5b,86332,,0,147,0
agd5c7876d972fb1,56810,,0,277,13
agb6fe42a41a693d,7533,,3,153,1
ag28c9c7e216ea48,6562,,1,280,13
ag726954774ed24a,3248,,1,174,2
ag4c213d449b2e4e,6876,,2,220,6
agec2b4550aa3dd8,42865,,2,264,11
agcd4f49d25a2a59,84130,,2,248,10
ag9d6e285212d11d,3387,,1,275,12
agdd1320e9d6ce58,49969,,1,196,3
ag0c250ce48ce8ae,69257,,1,211,5
agac29a20e76f0a6,64276,,1,239,9
ag34ab638e803053,94887,,0,219,6
agb6fbcf968b0c30,23723,,0,277,13
aga89b38326df03c,73129,,2,309,14
agdf1af20e0c607b,99365,,1,178,2
ag2df18741cd1d63,64016,,1,151,1
ag9a21a6012fcbf5,43165,,1,324,15
ag5eb6f124a328fc,105557,,2,218,6
agebe4c7894aa6a0,71866,,1,299,14
ag670782c6b65d8c,55813,,0,214,5
aga7569f2f58a1e5,86152,,1,244,9
ag4772dc1fcd5cae,29778,,1,273,12
ag2a139a919dc22f,82062,,3,263,11
ag4f336f65591c56,57704,,3,190,3
ag297997d2eacf55,9953,,0,162,1
ag32d21e0fa81f53,15794,,3,245,9
ag9bf6b4675dcc2b,23243,,3,260,11
ag892ba32bea0f4b,93034,,2,174,2
