doc_id,source_index,source_id,reference_normalized,n_chars,length_stratum,toxicity_score,toxicity_score
ccc539e5b991efd6,10239,,0,262,8,0.442857146,0.442857146
ccc2777ed4a710ca,43316,,0,50,0,0,0
ccc0de6e887428e1,55527,,0,163,6,0.295081973,0.295081973
ccceab224549e2a8,53060,,0,153,5,0,0
cccacb8069e14170,72590,,0,81,2,0,0
cce6934780526a0c,83570,,0,244,8,0,0
cc9d39f6e881faeb,21851,,0,340,10,0,0
cc30149add83fa07,40596,,0,291,9,0.200000003,0.200000003
cc2ed82e95305e0b,7059,,0,265,9,0,0
cc305be74637a0e5,35834,,0,112,3,0,0
ccb2241ccfbf67ba,71268,,0,60,1,0,0
cc039f2640619522,16123,,0,61,1,0,0
ccd108a07c2b9185,14581,,0,98,3,0.200000003,0.200000003
cc8ff554fdf058f2,91340,,0,505,12,0,0
cc9fe7881510c9cf,20235,,0,400,11,0,0
ccda2870093c6d83,41634,,0,352,10,0.200000003,0.200000003
ccc593dbd2338109,56342,,0,236,8,0.166666672,0.166666672
cc16ac126b458a08,23968,,0,195,7,0,0
ccf1b9e02bba07ad,78173,,0,78,2,0,0
ccf542cf94333e8b,69814,,0,453,12,0,0
ccae87fb1287b915,92894,,0,945,15,0.166666672,0.166666672
ccccf3cf0e992e0b,26418,,0,280,9,0,0
ccff7b753635ff03,53378,,0,218,7,0,0
ccbe8a8446d39fc2,40229,,0,263,9,0,0
ccf83229f548d10e,72314,,0,535,13,0,0
cc797ba5ab6eff6e,31457,,0,371,11,0,0
cc185ce2d3ee4b05,40549,,0,529,12,0,0
cc14c2f8d0d9141c,42581,,0,204,7,0,0
cc75189fe2e60c66,4398,,0,608,13,0,0
cc21e087bcf0a781,31470,,0,203,7,0.166666672,0.166666672
cce557ad7a93cd56,63626,,0,301,9,0,0
cc04ea95bcc22a68,53765,,0,736,14,0.166666672,0.166666672
cc1e555906d1cd9a,59328,,0,648,13,0.300000012,0.300000012
cc9792ceda7f3d40,51002,,1,123,4,0.763888896,0.763888896
cca82d885d1bbff0,42899,,0,56,0,0,0
cccf608daebdcc0b,17911,,0,137,4,0,0
cc00dfeadd6b4c84,13148,,0,83,2,0,0
cc734642162ad065,33970,,0,89,2,0,0
cce3f59685fd9cb7,12975,,0,159,5,0,0
cc2bf8352822a088,42972,,0,204,7,0,0
ccc5bbaed5bada30,10138,,0,107,3,0,0
ccad8ff0251a6039,66228,,0,151,5,0,0
cca76a2cffbecb6c,57987,,0,296,9,0,0
ccb95faaf6c0fdf0,39011,,0,311,10,0.200000003,0.200000003
cc57f5c6489fc9b8,16676,,0,58,0,0.200000003,0.200000003
cc300d27a729ba79,87513,,0,682,14,0,0
cc15fd5c5e2189cb,79186,,0,164,6,0,0
cc856cae2a485c2c,70128,,0,386,11,0,0
cc6682b8c9bd78f5,17939,,0,181,6,0.485714287,0.485714287
cc4449877776ab21,6048,,0,74,1,0,0
cc204434d56608ac,78056,,0,100,3,0,0
cc1741235c91ad0c,64761,,0,486,12,0,0
cc4ffd07087612b8,25359,,0,249,8,0,0
ccc6159f03fb5d36,49806,,0,256,8,0.166666672,0.166666672
cc49cf13d8edfa0c,44844,,0,629,13,0,0
cc01bf23448a5180,38206,,0,423,11,0,0
cc1aab5ba3d6d86b,81675,,0,110,3,0.200000003,0.200000003
cc4fec7d7fbf4625,45576,,0,389,11,0,0
cc738534260373ef,90236,,0,156,5,0.400000006,0.400000006
cc942663d7edd10c,96276,,0,288,9,0,0
cc96ae6af40406da,55882,,0,342,10,0,0
cc5fa5e94dcae60a,21915,,0,601,13,0,0
cc7129e3c794efde,71523,,0,984,15,0,0
ccb9300d2c7333b8,92693,,0,82,2,0,0
cc6ddfca56016471,86894,,0,475,12,0,0
cc853ab3a5b32404,63001,,1,512,12,0.5,0.5
cc3363e76a736a20,17962,,0,112,3,0,0
ccea11f79624fbc7,87462,,0,82,2,0,0
cc0d322f35bff841,49877,,1,200,7,0.652777791,0.652777791
cc3c2d6e3cdb22b9,62303,,0,938,15,0,0
ccd176f64fa861cb,46596,,0,64,1,0,0
cc493ec0efd7c90e,39926,,0,240,8,0,0
cc45a1171e6f0d8e,11092,,0,64,1,0,0
ccd249bd8048cda6,66455,,0,657,13,0,0
cc29ec01ac77a054,21180,,0,205,7,0,0
ccd7061190c34c89,84918,,0,211,7,0,0
cc68ef5f446a5340,60089,,0,593,13,0,0
cce60acb28640633,70549,,0,47,0,0,0
ccc577c079df3337,84831,,0,322,10,0,0
cc4fe7ebf03b0807,79347,,0,126,4,0,0
cc9b080d0d0e715e,5443,,0,985,15,0,0
ccaee9e3ba674b4b,23733,,0,53,0,0,0
cc13dbef109bb8fc,30587,,1,91,2,0.5,0.5
cc5809e9c04ad6d8,76861,,0,988,15,0.200000003,0.200000003
cc40f9ea5bf3e0ff,43821,,0,500,12,0,0
cc12e4c7b513b98a,39519,,0,524,12,0,0
cc9852ec5f20e491,33009,,1,261,8,0.699999988,0.699999988
cceca03abc3f165e,4480,,0,111,3,0.200000003,0.200000003
cc399a42557341bd,65150,,0,713,14,0.300000012,0.300000012
cc84db10afebf8d5,55204,,0,144,5,0.328358203,0.328358203
ccd8882ea2a22bf1,65308,,0,166,6,0,0
ccfddb8ee41929f7,63817,,0,154,5,0,0
cc1806766793aeea,44547,,0,789,14,0,0
cc58b131d9adb531,80353,,0,263,8,0,0
cc9a266e22efc2a4,61149,,0,604,13,0,0
cc990dc6745bedd2,55488,,0,200,7,0.200000003,0.200000003
cc0149c9d997a7f6,16728,,0,987,15,0,0
cc3ebf9e3226646d,11994,,0,316,10,0,0
cc68adb6ac42f912,87030,,0,180,6,0,0
ccb886cbbdd02566,54804,,0,77,2,0,0
cce5aba514910a43,93490,,1,138,5,0.875,0.875
cc4089256868520a,14846,,1,980,15,0.5,0.5
cc4e80cb1f53311f,41578,,0,127,4,0.200000003,0.200000003
cc05ebae26b8664a,55859,,0,284,9,0,0
cc2bfce8702216bb,69412,,0,280,9,0,0
cc3482af7106879c,18201,,0,95,2,0.400000006,0.400000006
ccf8aa7939ad08d8,79276,,0,263,9,0,0
cc922b0c93297dfb,29207,,0,335,10,0,0
cc38a0012028d6c8,1122,,0,75,1,0.400000006,0.400000006
cc0fe74488fc8f43,2437,,0,539,13,0,0
cc22ac4f63a3080f,20673,,0,61,1,0,0
cc183008156adcce,6641,,0,233,8,0,0
cc6b2bc31bef6865,44463,,0,382,11,0,0
cc74c51c5adcaf76,62624,,0,142,5,0,0
cc2f285464b0cfd9,73914,,0,589,13,0.400000006,0.400000006
cc1296c370ae0cc4,54025,,0,979,15,0,0
cc17c7c1c7fdcb34,14610,,0,723,14,0,0
ccfa72aead66e71c,69695,,0,77,2,0,0
cc63f73557159194,42511,,0,992,15,0,0
cc60dedae0eebc20,63929,,0,129,4,0,0
ccf77362749c0777,37022,,0,118,4,0,0
cc93bc7d1afaca64,64707,,0,219,7,0,0
ccc1d71b7d380891,52016,,0,81,2,0,0
cc7f9a6ca03fb720,23177,,0,515,12,0,0
cc19cf374b6e7015,72730,,0,236,8,0,0
cc99e7b11f7611a5,13159,,0,101,3,0,0
cca78a39fe59e82e,93413,,0,40,0,0,0
cc8195f86ff9b13c,67159,,0,61,1,0.300000012,0.300000012
ccc88112743b3da5,75897,,0,243,8,0,0
cc3f3bfc751041be,77368,,0,469,12,0,0
cc9525daa08ba024,59923,,0,187,6,0,0
ccc7297943ea0915,72713,,0,75,1,0,0
cce963346609bc31,83542,,0,99,3,0,0
cc5f4e8d58101d85,72992,,0,420,11,0,0
cc6f9e318a2a7a82,37105,,0,126,4,0,0
ccdd3fd767f19ea0,83337,,0,508,12,0.200000003,0.200000003
cc868cd8660323e4,38763,,0,465,12,0,0
cc46859e156dac35,9245,,0,125,4,0,0
cc0590274918bb54,40311,,0,774,14,0,0
cc53df406893ecba,65467,,0,120,4,0,0
cc57f7aa69f5e005,87045,,0,175,6,0.166666672,0.166666672
cc5526e88cf6e175,62161,,0,274,9,0,0
cc1cf6fa830b9a0f,80107,,0,173,6,0,0
cc4d3971cef3ca29,52745,,0,109,3,0,0
cc791eb58c3138e2,85853,,0,182,6,0.200000003,0.200000003
cc1c5eb5957feaf4,35767,,0,123,4,0,0
cca654bc5f0ff59e,25080,,0,401,11,0,0
ccf7e92f96b7c66d,64811,,0,982,15,0,0
cc68222f3db1a847,2000,,0,91,2,0,0
cc6463f05af0f972,58456,,0,77,2,0.142857149,0.142857149
cc14211bbcf85e55,34574,,0,193,7,0,0
cc68c50407be445a,45464,,0,778,14,0,0
ccb6cc934e67e75e,74813,,0,98,3,0,0
ccb5281188194f2a,55167,,0,196,7,0,0
ccee8961856804aa,47462,,0,87,2,0,0
cc718227a6a8db20,66620,,0,986,15,0.200000003,0.200000003
cc6d0c5fbd1c75c4,64603,,0,57,0,0,0
ccef6ae7d57627b2,37448,,1,126,4,0.625,0.625
cc9962f234121238,46227,,1,75,1,0.540540516,0.540540516
cc99b273abf8837c,75037,,0,207,7,0,0
ccb33f48c5a7e644,94100,,0,205,7,0.166666672,0.166666672
cc21a02f0e5d399f,51522,,0,326,10,0.166666672,0.166666672
cc78aff9ddb8fb7b,65949,,0,263,9,0,0
cca656af497af052,74593,,0,337,10,0,0
cc14a198e8417541,89814,,0,809,14,0.166666672,0.166666672
cc2eff08cb5fb2dd,12091,,0,167,6,0.142857149,0.142857149
cc18354b89e602af,33466,,0,56,0,0.300000012,0.300000012
cc92f21e33137ade,83375,,0,241,8,0.100000001,0.100000001
cc88bfbd1bc1e384,26322,,0,67,1,0,0
cc7389fb7544856e,26939,,0,47,0,0,0
cc9e540cb23f28f8,6776,,1,50,0,0.600000024,0.600000024
cca8bae51b901bba,51425,,0,130,4,0,0
cc6349222bd9d3cf,18644,,0,978,15,0,0
cc336506076a159e,42519,,0,195,7,0,0
cc10ec0d5bb77448,62561,,0,61,1,0,0
ccc277ea054d165c,43727,,0,697,14,0,0
cc48945878508195,53835,,0,228,8,0,0
cc0919b1f531c8aa,18357,,0,776,14,0.300000012,0.300000012
cca304327d764b38,80603,,0,124,4,0,0
cc5f8566fd90b521,84123,,0,183,6,0,0
cce92fa15dbac250,93738,,0,195,7,0,0
ccfaa0df6571910e,55226,,0,194,7,0,0
cca07fdb4f596dc4,87395,,0,596,13,0,0
cc5590688aa126c8,92802,,0,129,4,0,0
ccecf75bde398538,25501,,0,608,13,0,0
cc5dd5ac9e6fdbb6,9207,,0,176,6,0,0
ccb33bebb21806fe,43512,,0,568,13,0.166666672,0.166666672
cc6a630ebaed5934,85537,,1,521,12,0.5,0.5
cc4a9751643fb1ca,54800,,0,328,10,0,0
cc6048912ffee04a,85568,,0,307,9,0,0
cc83868861359168,48282,,0,398,11,0,0
cc152b5b9495a343,46727,,0,361,10,0,0
cccdad6f5dcf844c,58524,,0,61,1,0,0
cc620261fe995180,33648,,0,457,12,0.200000003,0.200000003
cce7b3eab0bf5ff4,43940,,1,115,3,0.813559294,0.813559294
cc01ef9eb61ab8b0,93207,,0,45,0,0,0
ccc7da485443d17e,53930,,0,243,8,0,0
cc7f20cd001ed6bd,40017,,0,181,6,0,0
ccb0ad479f38533c,34589,,0,128,4,0.300000012,0.300000012
cc8dcb4e688f3e32,92546,,0,314,10,0,0
cc110bb468b2a88c,86743,,0,189,6,0,0
cc99ec1958fea1e1,77317,,0,263,9,0,0
cc195516654a04d9,8528,,0,287,9,0.200000003,0.200000003
ccafd42ab304a67a,42729,,0,656,13,0,0
cca37f61cc014e8e,5902,,0,43,0,0,0
cc8806b50bb8054e,55607,,0,68,1,0,0
cc50520aae93e2ad,67575,,1,288,9,0.733333349,0.733333349
cc7d5088a4acd606,47677,,0,396,11,0.300000012,0.300000012
cc8c63b11b8bca36,74909,,0,435,12,0,0
cc0cbe5a4943ca26,39416,,0,43,0,0,0
cc354bb4c17c4a2a,19015,,0,787,14,0.166666672,0.166666672
cc2b8d75618802bc,74444,,1,349,10,1,1
cc13d568170d0768,41442,,0,449,12,0,0
cc81b7637ff66b9e,21083,,0,176,6,0,0
cc0482fa9b51f55a,43935,,1,120,4,0.912280679,0.912280679
cce9e5950a6d3bfc,15906,,0,217,7,0,0
cc624fa8c8c0f590,41392,,0,433,11,0,0
ccbbf0dc8f06578f,49004,,0,880,14,0,0
cc87c87318dea450,82434,,0,108,3,0.300000012,0.300000012
cc962cced1d93fd5,11780,,0,154,5,0,0
cc97845a7afefbc6,38874,,0,985,15,0.166666672,0.166666672
cc72880a3b0c5d37,11201,,0,594,13,0,0
cc2fe14fce1d2e6b,15119,,0,115,3,0.25,0.25
ccd1bacc5141fa96,72711,,1,121,4,0.590909064,0.590909064
cce19579f509816b,13002,,0,104,3,0,0
cc4039233b273b53,72764,,0,43,0,0,0
cc3819072559e462,51078,,0,144,5,0,0
cc3c8cd1dea26f4c,50912,,0,199,7,0,0
ccfc191bb05658b0,7200,,0,385,11,0,0
cc5b53dd9a7f1246,34731,,0,120,4,0.100000001,0.100000001
ccf513f246a5dad4,44078,,0,130,4,0,0
cc3961abc09986b3,60314,,0,165,6,0,0
cc220d7fa84c3035,47310,,0,632,13,0,0
cc9612fea509f353,93768,,0,643,13,0,0
cceafd6b89c4f19c,49779,,0,470,12,0,0
ccfa7b391f95df33,94828,,0,290,9,0,0
ccf0b29e131a186c,84756,,0,298,9,0,0
cc5952266543646e,52230,,0,220,7,0,0
cc195e11bd875726,4079,,0,331,10,0,0
cc52f985839d48f9,52106,,0,994,15,0,0
ccadc6ad14be1a51,78250,,0,100,3,0,0
cc1a237c5cdafde2,12630,,0,58,0,0,0
cc1f011c760ce4b4,29836,,0,339,10,0.166666672,0.166666672
cc9032fc79560fcd,7095,,0,241,8,0.471428573,0.471428573
cc165e93a0154db0,68694,,0,994,15,0.166666672,0.166666672
cc41bfb475bfe47b,87273,,0,240,8,0,0
cc2f2f81c2003354,52210,,0,653,13,0,0
ccf2b5335f06f059,74170,,0,70,1,0,0
cc3b709599b11018,28304,,0,203,7,0.166666672,0.166666672
cc296a81fe0a05ed,2850,,0,208,7,0.166666672,0.166666672
cc239f078bc33fba,64984,,0,113,3,0.200000003,0.200000003
cc7c091152b382a1,76134,,0,203,7,0,0
cc4c2e66ded0cc99,43384,,0,141,5,0,0
cca5ca91079915ce,33022,,0,103,3,0,0
cc2c9251519d47fa,86168,,0,114,3,0,0
cc8c4d8589224492,81012,,0,95,2,0.200000003,0.200000003
cc1f8cd87b9bd274,80995,,0,58,0,0,0
ccf51a144e8ebc20,57888,,0,568,13,0,0
ccc1ab68b5874d52,43439,,0,322,10,0,0
cca05a1dd03c88cf,30033,,0,392,11,0,0
cc05754ce0490293,90591,,0,538,13,0.166666672,0.166666672
cccc874c3bd523a4,73789,,0,315,10,0.200000003,0.200000003
cc4da99cd4de369d,74305,,0,44,0,0,0
ccce422ba59a699a,81377,,0,567,13,0,0
cc719ff8af6d37c1,65164,,0,44,0,0,0
ccf6006b8358488a,65194,,1,212,7,0.5,0.5
cc73299ae94205eb,23024,,0,176,6,0,0
cc5577109681a224,78742,,0,931,15,0,0
cc3533712f54631f,9444,,0,107,3,0,0
cc3f046d2ba4e09b,84212,,0,484,12,0,0
ccfbf004b0fbb376,87518,,0,42,0,0,0
cc6552f53509156e,27949,,1,110,3,0.5,0.5
cccef82c6340c1bd,54297,,1,167,6,0.5,0.5
ccf7699a2905ddab,147,,0,543,13,0,0
cc9911bcfec860be,90886,,0,502,12,0,0
cc1c4cac55230422,7226,,0,90,2,0.200000003,0.200000003
cc91221b38e97158,31068,,0,265,9,0,0
cca8002e65a7ff45,4744,,0,523,12,0,0
ccd293e342e18306,82880,,0,578,13,0,0
cc02e00a0c432aef,51981,,0,777,14,0.400000006,0.400000006
cceb0bf061f4ab50,2921,,0,108,3,0.385714293,0.385714293
ccb60bc4a9b29597,90142,,0,226,8,0,0
cc51220a35a391ce,6779,,0,167,6,0,0
cc27aeba0e416120,51533,,0,184,6,0,0
ccd5fa80349f3ad1,65284,,0,44,0,0,0
cc310a018c4c6450,86441,,0,273,9,0.166666672,0.166666672
cc0b3b87b701cd3a,84015,,0,260,8,0,0
cc4b15320eb143f9,29091,,0,517,12,0.300000012,0.300000012
cc653f5be72d4f09,15757,,0,139,5,0,0
cc1f3522294c7c55,20575,,0,471,12,0,0
cce0f1b11e8a7fe2,87626,,0,270,9,0,0
ccc628eec56fb3c2,56053,,1,293,9,0.600000024,0.600000024
ccd975426e912851,32975,,1,58,1,0.740740716,0.740740716
cc0fe598ffc5eede,66533,,0,217,7,0.166666672,0.166666672
cc029cdc72948c86,70895,,0,185,6,0,0
cc7e9fd1ddecfa37,49801,,0,757,14,0.300000012,0.300000012
cc2c15d8455c6626,67940,,0,68,1,0,0
ccf00617652b0c03,93468,,0,48,0,0,0
cc63d35ad27561be,44772,,0,382,11,0,0
cc2da90c3e924ee6,47758,,0,118,4,0,0
cc06613208544f9f,87320,,0,144,5,0,0
ccb3072b820a0be7,19061,,0,383,11,0.200000003,0.200000003
ccbb0211c6e15520,23758,,0,372,11,0.400000006,0.400000006
cc6e3419f9bbf706,48338,,0,119,4,0,0
cc96e7d149b00675,78555,,0,93,2,0,0
cce21af2a59c9bb4,82170,,0,333,10,0,0
cc291936150c212e,46609,,0,172,6,0,0
cc54f73d3877bf15,87049,,0,676,14,0.200000003,0.200000003
cccd0bf9d6f63067,72693,,0,111,3,0,0
cca9c8677052b55e,8987,,0,165,6,0,0
cc4a2882da71a38b,90070,,0,479,12,0,0
cc343c66f92481a9,3156,,0,309,10,0,0
cc37d098d8679ad7,39692,,0,933,15,0,0
cc074c51d8c7577f,69487,,0,996,15,0.200000003,0.200000003
cc535d4ff5a6fbca,42211,,0,383,11,0,0
cc6d93405dea033b,64714,,1,788,14,0.5,0.5
cc9417f582b3be7f,1115,,0,336,10,0,0
cc9b96b15a213c58,47072,,0,428,11,0.166666672,0.166666672
cc6023b8a60b8d2b,77651,,0,247,8,0,0
ccb461ee406c9ce6,78631,,0,126,4,0,0
cc01ba288ce55327,77054,,0,997,15,0.166666672,0.166666672
cc54d46532c182a7,26175,,0,288,9,0.400000006,0.400000006
ccf6c0186dcb3352,38094,,0,87,2,0,0
ccf9a8330ce89659,86513,,0,425,11,0,0
cc04331fcc2e105e,70924,,0,281,9,0,0
cc1f08bbd85d46c1,96353,,0,139,5,0.200000003,0.200000003
ccc6064ae1cb5fe7,42182,,0,189,6,0.166666672,0.166666672
cc7fd0b6d294fe02,75020,,1,42,0,0.938775539,0.938775539
cc576f343fd7e303,5916,,0,137,4,0,0
cc85a01327558acd,52669,,0,171,6,0,0
ccb2061fd05b1539,51355,,0,460,12,0.200000003,0.200000003
cc078edc2c48bd87,5631,,0,182,6,0,0
cc50340b20f09d9a,51759,,0,598,13,0.142857149,0.142857149
cc38f4d1444d8f6e,69299,,0,991,15,0,0
ccea126702339189,52001,,0,104,3,0,0
cc0a884e959e0792,43726,,0,214,7,0,0
cc030709bf3c485e,49537,,1,253,8,0.754716992,0.754716992
cc39a909eac4b343,50335,,0,154,5,0.200000003,0.200000003
cc27160af219d586,1323,,0,252,8,0,0
ccc9fad9cab8583c,23260,,1,233,8,0.5,0.5
cc91b01dbb2b49c2,60583,,0,197,7,0,0
cc50538da0730058,22773,,0,397,11,0,0
cc79366fc006e0f3,89109,,0,429,11,0,0
cceaba6c648ad449,19979,,0,165,6,0.166666672,0.166666672
cc70998868a731eb,62319,,0,47,0,0,0
cc6532ec79fcaf13,65920,,0,995,15,0,0
cc1596eec9eb7fe9,36815,,0,956,15,0,0
cc656462190af265,46372,,0,82,2,0.166666672,0.166666672
cce8709f6f9af229,58997,,0,131,4,0,0
cc1a5e9de83d32fe,80793,,0,363,10,0,0
ccdff9fb482ff341,29194,,0,247,8,0,0
cc363ca6910df3b2,84420,,0,126,4,0,0
ccbb287937c330ee,42816,,0,553,13,0,0
ccebb2315d406e4f,76654,,0,124,4,0,0
ccf5d47fb1259d04,30188,,0,996,15,0,0
cc15170d72b2b383,32814,,0,469,12,0.300000012,0.300000012
cca9e37b136df26e,16996,,0,56,0,0,0
cc05e56af7b0e08b,12000,,0,175,6,0,0
cc5eebc9cab81275,79744,,0,617,13,0.200000003,0.200000003
cc20532e0b8d007f,60225,,0,966,15,0,0
ccef16cb564a45e9,25411,,0,198,7,0,0
cca366f7e07cb4fb,28597,,0,124,4,0,0
ccb1d42ea07a1ca9,6406,,0,59,1,0,0
ccf31514bb6af688,51650,,0,275,9,0,0
cca8c5a646f67367,7073,,0,642,13,0.300000012,0.300000012
cc4d06abb1d27977,64640,,0,487,12,0,0
ccd836058c4294c0,34334,,0,533,13,0,0
ccb5dccca97e4864,13840,,0,499,12,0.400000006,0.400000006
cccac277d85eae0d,77073,,0,255,8,0,0
cccfa8eacd1d91c9,21740,,0,976,15,0,0
ccb99b7862a7ffd3,47429,,0,92,2,0,0
cccf33b5a0d07280,93064,,1,73,1,0.699999988,0.699999988
ccb8f2f0c10da9df,53239,,0,155,5,0,0
cc760206357806b3,35194,,0,261,8,0,0
ccc2bfac26dedcd5,43086,,0,56,0,0.200000003,0.200000003
cc09729aa2a1a50d,24755,,0,200,7,0,0
cce6f447d0846fb2,74618,,0,416,11,0,0
cc0c6ab770f50121,68432,,0,411,11,0.166666672,0.166666672
cc63e58dc1be3572,68576,,0,419,11,0,0
ccdedb729f7830a9,45403,,0,128,4,0,0
cca154de785510dc,56720,,0,565,13,0,0
cceaa54589dba153,34517,,0,89,2,0.166666672,0.166666672
cc3880c353c362a1,93791,,0,248,8,0,0
cc5e639dfdb8edee,88879,,0,138,5,0,0
cca2637eeac29d1d,65128,,0,801,14,0,0
cc743bbc1cb698c7,2623,,0,224,8,0,0
cc1ffc2b577a291d,39874,,0,173,6,0,0
cce53bbf91f53f2f,67821,,0,996,15,0,0
cc297268b3bd4ef2,4304,,0,198,7,0,0
cc30a60ed95e8ba0,61438,,1,61,1,0.5,0.5
cc31de3872c69317,19178,,0,274,9,0,0
cc99a4beb229e6fc,94739,,1,438,12,0.593220353,0.593220353
ccc6a4c03d4b2a40,79452,,0,115,3,0,0
ccbe760b307f2e0a,83691,,0,52,0,0.166666672,0.166666672
cca063a69277e7bf,96217,,0,331,10,0,0
ccb288fe7bc15d17,5941,,0,173,6,0.400000006,0.400000006
ccd8c7e4a57866cb,80275,,0,258,8,0,0
ccfd2bc459f8ead0,96374,,0,687,14,0,0
cc16597f4823a921,63888,,0,489,12,0.300000012,0.300000012
cc27976a1bd332c3,49526,,0,863,14,0,0
ccd1de9c0ea34634,50597,,0,253,8,0.166666672,0.166666672
cc3ad9d3e001d84b,76393,,0,677,14,0.166666672,0.166666672
cc5ad031a57ab130,64753,,1,184,6,0.600000024,0.600000024
cc023f36e5d515ce,20998,,0,365,11,0,0
ccf7cc8060b418f2,37330,,0,110,3,0,0
cc0d95e87a3e134d,63058,,0,125,4,0,0
cce399957b7efa84,11248,,0,331,10,0.166666672,0.166666672
cc975e1615ee9b15,51395,,0,385,11,0,0
ccb4b734921964aa,32595,,0,79,2,0,0
ccec16cbd360a680,60360,,0,324,10,0,0
cc64a0d14d2eff07,37311,,0,69,1,0,0
cc97d4c2902dc0cc,74376,,0,47,0,0,0
cc6d982ac2fdf95a,57022,,0,42,0,0.0285714287,0.0285714287
cc80cd225472da82,22882,,0,543,13,0,0
cc20b15923a6c904,20561,,0,88,2,0,0
cc162e47961a5faf,1602,,0,568,13,0,0
ccaebc2cf91c1789,18345,,1,461,12,0.5,0.5
cc615d5816bbf091,29008,,0,141,5,0,0
cc798cd5c285bfcc,10480,,1,123,4,0.5,0.5
cc993701a1c26b2b,39998,,0,376,11,0,0
cca016c424d2752c,43937,,0,339,10,0,0
cc4fc678125fa24e,74409,,0,78,2,0,0
cc3d4fc73ffd235e,7622,,0,972,15,0,0
cc4a2ab2d2824bcd,32893,,0,899,14,0.166666672,0.166666672
cc857914bdba42a0,58704,,0,216,7,0,0
cc00e55907e73163,42737,,0,40,0,0,0
cc3e2ecb6b550946,23530,,1,57,0,0.862500012,0.862500012
ccf007154aa5ea42,87437,,0,391,11,0,0
cc22fecddfc879ed,57863,,0,583,13,0.200000003,0.200000003
cca4f6ad8ed86ca1,48063,,0,693,14,0,0
cc8ed803853544d7,10654,,0,84,2,0,0
ccd235621624e384,53787,,0,439,12,0,0
cc6b9b9592841ea3,63672,,0,127,4,0,0
cc04686989386a98,75902,,0,178,6,0,0
cc521074e0c48b04,33541,,0,61,1,0,0
cc920dbd35369f01,83495,,1,240,8,0.699999988,0.699999988
cc2003fd1e1a14db,73706,,0,993,15,0,0
cc608ed0d09dd0b9,97250,,1,123,4,0.74242425,0.74242425
cca41a5fc57e0c83,15399,,0,105,3,0,0
cc308810175b6703,54888,,0,503,12,0.400000006,0.400000006
cca8fbbb714a9383,34062,,1,342,10,1,1
cc52ed739352c55c,80544,,0,149,5,0,0
cc250e48276634d9,67312,,0,474,12,0,0
cc9c83c3348585bc,61235,,0,522,12,0,0
cc4b8e360db76e9c,10534,,0,158,5,0,0
ccd96e4226104a78,64171,,0,55,0,0,0
ccc73c051fe2e0bc,34115,,0,768,14,0,0
cce2916824ed8c3c,16588,,0,148,5,0,0
ccfc809e2160b57d,63201,,0,78,2,0,0
cc7b376b758fbfa6,77127,,0,57,0,0,0
ccf6ee5edefa6df3,67608,,0,785,14,0.300000012,0.300000012
cc4897f053dbd36f,67722,,0,66,1,0,0
cc8ceb0597ef0f2b,12767,,0,231,8,0,0
cc4d455312f81275,42728,,1,229,8,0.5,0.5
cc15438fabe6ea65,78938,,0,326,10,0,0
ccc19f19d34542a9,56223,,0,270,9,0.300000012,0.300000012
ccf4d8a8042795ff,54081,,0,74,1,0,0
cc67183a9e3ff6cc,67211,,0,165,6,0.166666672,0.166666672
ccccb38e88d69f5f,78921,,1,277,9,0.5,0.5
cc9fd716b3d06aa3,35408,,0,996,15,0,0
cc03dc6f8340db89,81307,,0,342,10,0.200000003,0.200000003
cc4ee661ae8752ac,76396,,0,853,14,0.400000006,0.400000006
cc9e4cece85244af,22142,,0,276,9,0,0
cc74dc323a425c12,50849,,0,386,11,0,0
cc590d96c657eb21,94789,,0,117,4,0,0
cc732ef8577eb569,42912,,0,102,3,0,0
cc29db8943ab535d,58107,,0,58,0,0,0
ccf6b71b10ee3e10,43022,,0,135,4,0,0
cc7b94fecfe722c0,31015,,0,893,14,0,0
ccd7f00daace0db5,87415,,0,62,1,0.166666672,0.166666672
cc6d9870252d61fc,13515,,0,227,8,0,0
ccd451fd88cc0d11,8553,,0,71,1,0.166666672,0.166666672
cccc701f5e2385d1,82777,,0,190,6,0,0
ccae0b18de2ce069,22584,,0,321,10,0.166666672,0.166666672
cc6d69e91a9e6913,91163,,0,83,2,0,0
cc66deeba12fac59,23598,,0,356,10,0,0
ccc6ec63764ced55,56490,,0,189,6,0.300000012,0.300000012
cc6fb16061e5e36e,26417,,0,181,6,0,0
cc9ea545ff02d2b0,89747,,0,352,10,0,0
cc3734d56a5b87f2,78344,,0,104,3,0.394366205,0.394366205
cc5fd462643a5a69,88676,,0,85,2,0,0
cc651bfaf8b7afe4,73764,,0,252,8,0,0
ccc854faf0aa3188,1041,,0,480,12,0.400000006,0.400000006
cc9ad9a801edd287,66621,,0,493,12,0,0
cc17153dad9d3a05,71399,,0,108,3,0,0
cce328bf0708aaae,32296,,0,136,4,0,0
cc8af9cb822e640a,31853,,1,457,12,0.699999988,0.699999988
cccc107a8a4ef48d,55152,,0,290,9,0.200000003,0.200000003
cc7986ffa7654659,69081,,0,864,14,0.300000012,0.300000012
cce2b97d2f3ad94c,35609,,0,202,7,0,0
cc86daa481ab1ded,23427,,0,75,1,0,0
ccf9fb76dca5ad81,47889,,0,165,6,0,0
cc3c7580c657aa39,96656,,0,220,7,0,0
