doc_id,source_index,source_id,reference_normalized,n_chars,length_stratum
im4264e947031d72,7757,,0,723,4
imd49843cf510a73,17789,,1,1138,10
ime71fe182570600,16519,,1,795,6
im091d1046d70290,6406,,0,1277,11
imcf475d1444655e,10805,,0,1006,8
im4341dc81d7d298,6456,,0,527,1
imb754c411d296d3,11470,,0,1136,10
im302c108fc83604,16453,,1,657,3
ima936e9ce800cac,12215,,0,289,0
imfe64aed8e9338b,21586,,1,1568,12
im7f2f3521cb907e,8387,,0,664,3
im37f49777103b67,15877,,1,641,2
imef195b481d5290,2253,,0,648,3
im0e360268bbc954,1644,,0,1627,12
imab7ab2da0c03df,22999,,1,1012,8
im717ef470b6ede4,14251,,1,784,5
im51e48cf040266a,10887,,0,411,1
im56a3a11c1f71b7,4649,,0,1469,12
imc1e0aede6e0931,5577,,0,724,4
im9752ba7d674b9e,17439,,1,2389,15
im0595299c137aa3,20776,,1,2387,15
im6900484b3520b2,13137,,1,376,0
ima56a551b8eb67e,24588,,1,1434,12
im6af0491b63db39,22016,,1,807,6
im68ff423e76784f,15391,,1,1335,11
im3f2def6edca1df,20777,,1,695,4
im893648073bd8c2,20660,,1,2444,15
im700e5e61bb3982,21507,,1,1079,9
imca2efa6258d4c8,3111,,0,821,6
imc5f1f5fb3dd662,15030,,1,1781,13
im13ad1e5cb45f07,14208,,1,1048,9
im43a75a96c4a3f1,16321,,1,1884,13
im75881b8dfc44b1,18821,,1,492,1
im5c6b97e542ca64,6969,,0,1278,11
im10d27666b9d5ca,3000,,0,725,4
im0130aae9edd3ee,21973,,1,1047,9
im5449614ca56551,23930,,1,1453,12
im810b98c4027dd6,21919,,1,1371,11
imc57a02148315e0,14232,,1,2204,14
im1634b210b35d26,24872,,1,802,6
ime58befa03e9cd9,9141,,0,1047,9
im0c1543b5c057f8,22938,,1,1404,11
imef7507aa336526,6506,,0,979,8
im7de3cf39206830,4060,,0,861,7
imeff873b79ad2ad,5247,,0,1978,14
imdc1baabf9d488d,18331,,1,902,7
im645da6ead90bd3,390,,0,1544,12
im568ba04c728d00,13377,,1,1652,13
imd0cf3a2d3309ec,12228,,0,769,5
im955c98affa5280,20693,,1,416,1
imebd96da7b88480,9761,,0,480,1
im5569c7e9b2c014,19662,,1,1202,10
im023995809cc436,21466,,1,543,1
imd80ae574946345,19384,,1,894,7
im26212f84e277dd,19026,,1,1481,12
im689efeb28cb27e,6099,,0,874,7
im7aa6fec1d8ebbd,1614,,0,1566,12
im508c6bec76ce51,3537,,0,2008,14
imdfba2ee4c891b0,22264,,1,817,6
im7396d4e4ef24a4,12732,,1,694,4
im01e1b005ecf9bd,14132,,1,1102,9
im8bcce46be57010,21842,,1,1507,12
im55998a972eb36e,18307,,1,1727,13
im473bf5b5ef137a,3168,,0,1116,9
im81d742222db5d7,7025,,0,2264,14
imf6144c94dfe4ec,7745,,0,2352,15
imff807bcbdf218a,1949,,0,2585,15
im70854a4a5b9063,15904,,1,666,3
im444b131e0b8300,17496,,1,966,8
im6ce01f60cdfc6d,11376,,0,703,4
im25e08aa9776728,14537,,1,771,5
im2a3034253dbb48,931,,0,651,3
im3224816823830b,9004,,0,796,6
im1e838b50ec7f9c,8250,,0,649,3
im7d4f407526837a,23176,,1,2151,14
imc4f55ac23146ed,2448,,0,879,7
im979c8d57e487ce,3914,,0,2031,14
im83eac30d4a360a,5854,,0,1192,10
im7d89c82c7e124c,13624,,1,1074,9
im8ec87bf22fe908,8071,,0,1112,9
imd1d2ffc812ef9b,20545,,1,796,6
im923561c9bb82db,985,,0,734,5
im8a0843b32504a4,3406,,0,2922,15
im5507d835d84e1a,3434,,0,1403,11
im4b567f7354b03e,23499,,1,1218,10
imf4230e0eaad8e8,19315,,1,2326,14
imd416881090d091,13641,,1,1784,13
im1b58ad21b75801,1028,,0,800,6
imae82293f57c3cb,2277,,0,713,4
im24a28b9a8d013d,15142,,1,371,0
im7d6187f9f2faa0,8637,,0,808,6
im6e0bc86f216f7b,975,,0,1096,9
im1a904204d869e8,18855,,1,670,3
imf9fd74c9bd5439,24350,,1,1498,12
imc22705213c461b,24587,,1,657,3
imaa15d85814c828,3842,,0,1970,14
im4d10f728b74c2e,912,,0,1265,11
im9e4f98277ab4e9,23354,,1,1223,10
im33bad464039d7a,1301,,0,249,0
imb725120fb34a6c,24411,,1,669,3
im9611163caa52b4,17246,,1,2267,14
im00a3bbf5e18b3a,1803,,0,731,4
im2d908543e7e9a7,14255,,1,407,1
im36cf868e8142cc,22315,,1,741,5
im151ee51a2afe7e,14370,,1,2291,14
im18d56e55b93812,20790,,1,774,5
im144fb78ef6321e,20661,,1,1320,11
imd82b582dd3276f,14147,,1,205,0
im1fe2d9914f3825,15176,,1,368,0
imcca28ac661357d,6900,,0,673,3
imfe22ca05e1e287,24679,,1,669,3
im3d62326b1718e6,8667,,0,322,0
imabe8acc0f8c190,10231,,0,863,7
im0348bdfffaacf9,3460,,0,1018,8
im25a57a1e5dee0c,17720,,1,1942,14
ima6d6235ed33f8f,24044,,1,730,4
im7476cee7605478,15126,,1,616,2
imdd07c82d7cb524,7351,,0,1327,11
imaed04752824161,8075,,0,640,2
im4efb8b00ea544b,8866,,0,730,4
imcd6ab022a523ec,15928,,1,1057,9
ime3f8761a8b143e,24354,,1,382,0
im54e990955553d3,20060,,1,816,6
imc2ff963d1723ee,1381,,0,1814,13
im8d02bbe33be912,10843,,0,1733,13
imb1e5066e8275f8,19971,,1,702,4
im1f7cb775aa592c,13076,,1,613,2
imabe45da60035cb,6798,,0,741,5
im95febe9eaaac46,5522,,0,826,6
ime0e0e766997fda,9279,,0,660,3
ime0e3ca891e9e8d,15072,,1,293,0
im4c86453968b070,12050,,0,2647,15
im4b85b297cc7330,24584,,1,1642,13
im00b850ffbec1a3,7859,,0,1005,8
imabfe7721e274cf,1359,,0,756,5
im6f60538a6c0f78,11501,,0,473,1
im7a11970204c29d,4728,,0,815,6
im9d34f5aa3fdd37,13413,,1,1866,13
imdef6d09e6147cb,8068,,0,835,6
ima9872784e2f9fd,11951,,0,1163,10
imf1165cd0d11453,512,,0,1049,9
ime2d4fd953d536f,13271,,1,654,3
im4c16cde5bad800,24377,,1,727,4
ime6a8bbd0054cd6,20881,,1,311,0
imcc2949c04ed6ae,24502,,1,557,1
im060b695b5aba54,14685,,1,856,7
im9ca315af7f2518,23007,,1,988,8
im51d4b95440b94d,20458,,1,1360,11
im6a485eb6cbc8ab,18443,,1,681,3
im7e4d2cf2843f61,11423,,0,1644,13
ima1b704bbbe5006,1398,,0,536,1
im14eec31c9236ef,2904,,0,1070,9
imf66100b6cdd976,3164,,0,638,2
im4815361ebe8a35,16388,,1,949,8
imedf314ad04660b,634,,0,1346,11
im3419518be11350,22406,,1,804,6
im8247bbcad927b2,17932,,1,2025,14
imb10c29ee01efc9,7300,,0,1046,9
imf6e6c4f325eab7,5292,,0,161,0
im5cf2ce9bd5cdae,20008,,1,1728,13
imb740d555cccaae,20402,,1,1331,11
ima9a039b42c0b26,5024,,0,1040,9
imc1ea3e7237de18,11833,,0,1061,9
im5a2ddc129f6038,5713,,0,754,5
imadca30a1b8c616,15922,,1,2323,14
imf6881c47688a6e,4965,,0,1127,10
im493564679a0fc7,13171,,1,1141,10
im172e1251066f0e,15555,,1,1298,11
imb9b4449639df24,18631,,1,1694,13
imcebc93bff0f4a9,10382,,0,571,2
im48e7c180ca9d2e,19801,,1,960,8
im931b0802eeeac8,8222,,0,810,6
im22d26c7fd1b2d7,10313,,0,827,6
im0084123a2ed137,2430,,0,1044,9
im361d01cf1d052f,5699,,0,596,2
ima5f07ea1d05e60,18926,,1,678,3
im54b29ec3c7513b,19938,,1,919,7
im9a09c6bcc6313f,16938,,1,1009,8
imcd47202ed18efa,5932,,0,393,1
im4794b82a78ee83,17529,,1,870,7
im56ba08ba5f4a85,11965,,0,858,7
im8885d63b857312,9537,,0,435,1
imbb9775b2ffec31,18963,,1,654,3
im513a22eea9c3d1,24881,,1,686,3
im90b59d84118647,5891,,0,2592,15
im15b6326e466f14,21208,,1,688,4
im4ddb7955e9bcfd,16301,,1,826,6
ima5beb5526d313b,4692,,0,585,2
im84836430a06656,14247,,1,970,8
ime36eb746f5b806,4647,,0,654,3
im46addb74111e64,604,,0,834,6
im7799ed3f7b0de3,15970,,1,435,1
imfb63a230e0e36f,12261,,0,1511,12
im4de45be5bb8772,16509,,1,896,7
imfa7e385ce03d33,1408,,0,1639,13
im0ea3fcf6c6053d,19781,,1,667,3
ima3bd55c4ab2a2e,11291,,0,685,3
im6e62b273512703,21970,,1,2921,15
im2f8ad4c8ab0836,10518,,0,1321,11
im900d752ff85449,1069,,0,796,6
im7810965b905f55,23997,,1,357,0
imd3af912c00e57a,1963,,0,950,8
imcc4b067859d98a,9651,,0,996,8
im8d62e10f9074c8,720,,0,1544,12
imbddcb2929e36ee,24348,,1,859,7
im2b6848ecf5649a,420,,0,813,6
imb8c5e96776f3f2,13631,,1,2902,15
ime2faee7cc1e7ac,16958,,1,1396,11
imc548f8a26b6165,3846,,0,1721,13
im79848e89831a66,11032,,0,1226,10
im3a745d955af546,20196,,1,604,2
im4415bba2f848d1,6527,,0,1298,11
im9efd3f4502251c,20526,,1,625,2
im0b45f083ac51af,19647,,1,848,6
imdb760b3397883e,10112,,0,672,3
im1364d937362759,4562,,0,1438,12
imcf8275f32eebca,10962,,0,708,4
im16f77482a3771b,6268,,0,736,5
im041027de93958a,20858,,1,989,8
imcb98ed14bf0f3a,7766,,0,555,1
im3465e6c84ff9b4,24744,,1,849,6
ima0e2fa2887d98d,1844,,0,929,7
im00bce350ce7090,18654,,1,646,2
im49f4d23d5eb7a9,20637,,1,948,8
im54e8fe85caa36a,21499,,1,1621,12
im3b2746b6ca704f,12996,,1,644,2
im2816c3e69650ea,21345,,1,637,2
im2b51d8a822a0e5,15098,,1,418,1
imf2ccdac84afeff,3094,,0,1906,13
im295dcb6ac298c8,4570,,0,828,6
im5e5328f8bc3450,14047,,1,1425,11
imc2bd94280322b1,15151,,1,310,0
imd65640100ae5cd,16742,,1,707,4
im92926ea5152f55,10833,,0,2719,15
im1350d2c1e20e97,11498,,0,2119,14
im16503690101720,9802,,0,671,3
imba3b538b992d89,5529,,0,1973,14
imba9728652bb502,16391,,1,268,0
ime37e3f47bffdac,23848,,1,783,5
im321c4e6ee29ce8,11781,,0,1226,10
im19bb211cda1104,17413,,1,1493,12
im614b026231c64c,7006,,0,983,8
im9ca1c01683136a,24086,,1,2644,15
ima91e26bf836a8e,12783,,1,669,3
imb42a61dc091433,11893,,0,732,5
imbe34da945069e6,23805,,1,829,6
im89371aa4b93709,9104,,0,2351,15
im682c214b79f12d,12587,,1,1468,12
imf9f704920a13dc,17304,,1,1981,14
imf3fdf44b3f69eb,3882,,0,975,8
im5d6224d903804e,12447,,0,986,8
imb8b0e1d5f2eb50,15304,,1,1062,9
imfdd7149ee20601,10347,,0,362,0
imfc41f53171c076,1382,,0,1131,10
im309e8e26189155,24372,,1,918,7
imb6ef76deb10a97,6632,,0,562,2
imc2f4ac6e852e4a,10746,,0,652,3
imf755246f22ecc8,12473,,0,1158,10
im50721d87ec4168,5488,,0,1009,8
im8723fc01ba9d11,11263,,0,671,3
im69862735e74c3a,16677,,1,951,8
imbdf41a4286c1d3,14427,,1,931,7
im63fed63fb38861,11096,,0,672,3
imbe669a0784c4fc,10176,,0,1948,14
im4d4e083a1470d9,23701,,1,1109,9
im04b484ae764373,895,,0,753,5
im858777139dd06f,15823,,1,249,0
imadc11ecc61d61d,19509,,1,1499,12
im861221af86e17f,11533,,0,999,8
im394ad772c2cbd4,23283,,1,1556,12
imde589ec9de713e,6826,,0,2374,15
im51825c62d80031,12753,,1,1803,13
imc10d6af25fc82b,755,,0,833,6
im75d5a5a9a52838,3185,,0,846,6
im3369168bc93643,12020,,0,729,4
im187aa9c269b354,7115,,0,954,8
imc976b2358a56b1,22269,,1,1019,8
im91aee8d4a0da08,4414,,0,1280,11
im8360d90e519f97,15789,,1,916,7
imd4d4ab29b3f291,15625,,1,701,4
imc2dcd9a68fc5e8,14576,,1,709,4
ime7b1ac344b1a7d,23735,,1,601,2
im5e1bb53a03a6b8,8962,,0,1252,10
imaa1c069e9e7d7e,836,,0,928,7
im702d30640d8b4e,18586,,1,1150,10
imd0dabc5ec37ce7,6046,,0,357,0
im569ccf96b7e74d,3714,,0,992,8
im38d84febc58eab,3744,,0,1378,11
im930ff5bfd7bad1,22531,,1,1121,9
imca86934bc8ae5d,6450,,0,2554,15
im046c5a071b3c9a,13750,,1,746,5
im1a8a49fbf63466,22010,,1,1152,10
im50421ab0a16026,2617,,0,664,3
imd28888d3a558e2,8882,,0,1695,13
im255a0955d328ad,19524,,1,2657,15
ima3a7aa8346fed1,21450,,1,627,2
im02b75d8750df2a,20087,,1,939,8
imc4381aa1fe817a,14610,,1,2142,14
im79124c5afc1185,17773,,1,808,6
im2b3188ad175f9e,20225,,1,1421,11
ima0cdb3ad1240ca,10932,,0,1553,12
im9ecd94d4d875a0,21946,,1,554,1
imdc2c44d6ffbdad,7336,,0,920,7
imea32b5c54905ff,13107,,1,854,7
im5a29c5468c4802,1779,,0,881,7
im51533cb17f5c1d,6887,,0,2982,15
im9c730e806a52d1,5749,,0,908,7
im41eb9b0279a70f,24035,,1,1661,13
imad6c227db6de42,23130,,1,1128,10
im07a5dc133f2c79,9102,,0,609,2
im8e6d258705d3fd,18683,,1,1730,13
imc0461c63c37d16,3090,,0,1200,10
im112dde74ecc43d,17264,,1,401,1
imdabcd56792cd76,18608,,1,812,6
im5804889882ea32,12971,,1,791,6
im96bc3ab9d780b7,23862,,1,1629,12
imc0098251756f32,22578,,1,827,6
im9992997da75471,14489,,1,1301,11
im874242d78d6b3b,15640,,1,476,1
im739c94dafd705e,7268,,0,2034,14
imee3b0b1e79fd16,13494,,1,2361,15
ima8499d938f413f,14735,,1,724,4
im2cc12dc4d752a8,19306,,1,775,5
imd7cb7134e18b92,16773,,1,393,1
im107c8a5b3fa5eb,17036,,1,948,8
imccb71bb1832bc7,22361,,1,975,8
imb00bb256fe2298,3540,,0,702,4
im950dd18a6edbad,7900,,0,1053,9
im3ad39e0a98347f,10684,,0,732,4
im57300911a29a79,20479,,1,839,6
imabeabdb3d480de,9931,,0,1209,10
imf2281fdb8a8b69,18105,,1,781,5
imb4c0d69911baa1,22258,,1,689,4
imdc257163a8435e,3741,,0,1551,12
im9ff0f795671a99,9593,,0,1083,9
im79b783006d8bf5,11036,,0,789,5
ime5d8e68c6ff8ed,23417,,1,1795,13
im938cd82fee8a94,11469,,0,516,1
imfd751abb2d86ff,13181,,1,1723,13
ime9a891281a86e2,9405,,0,1002,8
imafd2286db2b114,15574,,1,1542,12
im8d93ab6f7a3e13,8848,,0,1169,10
imf037ae811e6b08,1101,,0,515,1
im038f109b81ed17,7101,,0,1462,12
im45cf2968ae292c,4609,,0,1365,11
im0e20e354315d27,24772,,1,1775,13
im4b388adc693af1,17299,,1,1044,9
ime6477f296778c7,10954,,0,713,4
imc588447079e6cd,11186,,0,1851,13
ima0a652fbd6d23b,5009,,0,847,6
im8367de574e20f2,1176,,0,324,0
im141a3b6ce65445,1860,,0,968,8
im4c5910ebc8f244,22244,,1,643,2
im84e929781760fe,2451,,0,988,8
im1b1d3da38595f6,8061,,0,1666,13
imc406a008b66744,20124,,1,1045,9
ime25f98464fd9c2,9546,,0,1966,14
im3298afc20d807e,12273,,0,597,2
ime60fb8bd6d3d0e,23635,,1,1857,13
im00d707f3e63fac,16794,,1,632,2
im3fd50af90aaedb,262,,0,637,2
imea30c2d22dea05,3995,,0,1592,12
im86998c0962e02c,16660,,1,594,2
im3a83df6102f8d8,2098,,0,1291,11
imdb46da0eb92835,5756,,0,787,5
im30bd2475f54cbf,3470,,0,1333,11
im14d62b200594fd,16606,,1,707,4
im7a54121ee2960a,12929,,1,587,2
im57882c38ae47e5,10207,,0,1041,9
im95241327a4d06d,21816,,1,1047,9
im5c58a253b64ab9,18023,,1,1110,9
imb2d06a55952441,11512,,0,671,3
im87ce4f54ab8d4b,16607,,1,783,5
ime8863f70c41312,11875,,0,2319,14
im828e0c7b31ddd8,9536,,0,664,3
imc360ef449d0782,11258,,0,677,3
im1c73569ef7f0d3,14300,,1,789,5
imb787182cc65178,15726,,1,646,3
im5159b8bceec6d3,16351,,1,579,2
imd15ebe1b02e7bd,4316,,0,1255,10
im0689c2ab1c9303,16588,,1,720,4
imdd81a82b9b9063,4165,,0,1534,12
im12a768c469eac7,1590,,0,2327,15
im29da5306b1056c,24533,,1,2708,15
imc6c125c795f7bc,6957,,0,715,4
im4282dcdc3db7dd,5160,,0,678,3
imdd9b27b61d17cb,2240,,0,789,5
imb0b7cd4db162e8,4867,,0,1951,14
ima417fbc314fda2,1879,,0,2681,15
im1ceefd7348e7a6,23037,,1,968,8
ime053f7a820aade,16304,,1,968,8
imecf7f99b5b2873,15987,,1,856,7
im10563465198d14,13699,,1,709,4
im4aee3974244e7d,658,,0,964,8
imb465abd166e90f,21736,,1,859,7
im0c39f362295f17,14578,,1,401,1
im2cd9d073f99bae,17487,,1,711,4
imef02a5821318c0,23894,,1,595,2
im17af7a59be4d0c,828,,0,896,7
im89d71f487d0448,989,,0,2879,15
im1624f752e5fbfe,3880,,0,574,2
imbef88457b199a1,16819,,1,839,6
ime3d416d546c5e3,23168,,1,898,7
im5b21cb49a805b7,6377,,0,2481,15
im43059e1356b0c9,1210,,0,1337,11
ima29e929625a32a,1365,,0,1542,12
im2310d69ce31b64,2494,,0,1012,8
im90a842376514c2,18021,,1,1442,12
im7539fff9bf8e3e,15075,,1,698,4
im63cd0cacf4fc2e,3255,,0,763,5
im829fd3e240f0bc,4403,,0,488,1
im680a164909e049,17375,,1,678,3
imfdcf1c4bf436bc,167,,0,1721,13
imca0511ce1c5f6d,17722,,1,1785,13
imfc1039d0322de5,7388,,0,1058,9
imd6e93aa1f68530,24865,,1,640,2
im4d37035b1f0e2d,18505,,1,1739,13
im5923699e9e8898,21140,,1,810,6
imb14883acd5f849,2084,,0,1200,10
imbd3f663b16ad15,24996,,1,1091,9
im42673bd35a0e97,17395,,1,977,8
imbb6dd43060e7ed,21905,,1,875,7
im012ea1571b1d50,9217,,0,1601,12
imcbeffd4a477871,1673,,0,1249,10
im317dff3c11176c,12279,,0,760,5
im5abbeadcf20939,9079,,0,1834,13
im755330926adfec,20516,,1,1278,11
im3d520479fb8480,21550,,1,2330,15
im8445bf268ca084,7614,,0,782,5
im956fc53bcbb188,13642,,1,1872,13
im0000ffd50f73e6,9854,,0,840,6
ima1fd77e9860c0d,11010,,0,371,0
im54288ce49514af,1624,,0,342,0
im6fc5f732d1b23d,12085,,0,913,7
im7400fc651b9f0a,24169,,1,343,0
im44d51a957f51a1,6692,,0,1179,10
im61907b691af19f,24436,,1,782,5
im666f82f68e16d2,3193,,0,366,0
imc9c721673cb8a8,812,,0,2373,15
im1bdaa234d1c184,18990,,1,1319,11
im73820f28dd07b4,15862,,1,751,5
imecaf2d9d02b59b,3911,,0,1271,11
im3e6b6d337b8939,20145,,1,2531,15
im6741b9b6d3ae7d,21813,,1,1394,11
im7fec0dc8be4c90,6930,,0,2244,14
im50b7cab5df833a,2068,,0,1343,11
im8e570f1a38e20e,21650,,1,1055,9
imee1325e988f761,22359,,1,1162,10
imd262b5093a66df,13504,,1,872,7
imd9db7a6af65d0f,16609,,1,855,7
im70a4c8b40fdea6,1349,,0,811,6
ime3ba0a5f2252d0,22610,,1,658,3
imec19556bd06663,12525,,1,1637,13
im14191fc19bdf05,12934,,1,409,1
im964a3ecd4ed72f,18640,,1,1920,13
imc40e29e52ce691,24732,,1,849,6
imfdfdc281106006,416,,0,2646,15
im37fe5483d32cbc,22985,,1,704,4
im9a563849ad5af2,12863,,1,717,4
im65aa32530c8349,11046,,0,461,1
im9c210f5241f748,17616,,1,1558,12
im7852d7f973dc7f,9513,,0,751,5
im784ae491d0c148,8906,,0,2301,14
ima2b83332824c9c,3506,,0,2013,14
im1dbe2e51587f51,10736,,0,651,3
im649e2bcfccde65,12727,,1,2383,15
im49dd5b77b79736,2647,,0,1156,10
im53707abb28189b,24445,,1,929,7
im6db2bb04b5a28e,12429,,0,1497,12
im872ca4069f2c30,8887,,0,1655,13
imd7b33551273974,5811,,0,490,1
im87f089ba1b2190,11363,,0,869,7
im6f3993b8082eba,4970,,0,986,8
im79a73d6e85a6ec,945,,0,978,8
im92dd4ba6121683,19216,,1,697,4
ime14540cc78fab9,18474,,1,687,4
im0f08a9c30b2a62,12592,,1,761,5
imd2f377fdb5cd5a,16987,,1,664,3
im691ec58f732957,17268,,1,724,4
im746dd19d433a1c,11214,,0,762,5
imdb25dcc73726f4,3219,,0,731,4
im95025fe1bdffa9,13202,,1,896,7
ima555266853cbd3,1641,,0,295,0
ime653a86a98048b,17615,,1,1034,9
imf5036fb59310b4,20,,0,967,8
imda4315cbd4bfaa,17609,,1,884,7
im39386f3f22ce60,4298,,0,2118,14
im15eb52e0edc45b,16800,,1,916,7
im27b13e2937c227,9507,,0,1466,12
im2e9dfeb92e9466,139,,0,280,0
imb03c0b612617a1,16949,,1,1379,11
ima3d722ce06e95e,21880,,1,2311,14
im206cb0bf67c83e,15630,,1,1797,13
im5f22e8db450972,15398,,1,1679,13
imc7803cde05e608,3524,,0,1446,12
im93e7390718f061,574,,0,446,1
imc8df0c73b49493,12340,,0,660,3
imd241082e792b01,8933,,0,1504,12
imb4ac6ac4713b0a,8602,,0,756,5
im1f36584f54a314,11932,,0,717,4
ima94ce7711a0f65,14886,,1,596,2
imbb43686ef08782,10533,,0,700,4
im33c8efbb68570a,18266,,1,720,4
im44db4bfc1d7ad2,5902,,0,645,2
im6cf4f8991e8c17,8636,,0,738,5
imda4ef2d5b8a879,13050,,1,734,5
im63029d1d58ce0d,8377,,0,2576,15
imdd6efb4f868c3b,16385,,1,462,1
im1f608207e54ca3,13174,,1,1128,10
imbbd3452d938ec7,21442,,1,1493,12
im71b7c2f66bc90d,24093,,1,543,1
im62cae4bb5d887a,8595,,0,751,5
im66957234542a78,20898,,1,1412,11
im911b7da6a4e93d,16461,,1,1611,12
im6cef1d15acbb95,3159,,0,1304,11
im4c6b718eda5beb,14460,,1,872,7
im392fd3ce35e887,13110,,1,1051,9
imab772c3afe222b,19521,,1,2217,14
ime889e6aa527f45,5283,,0,808,6
imc6947fc0faaaf5,7210,,0,1217,10
im09ff2ebb4204d3,24409,,1,989,8
imf2fd77ff089a2d,2914,,0,624,2
im0a14fb9808e1e0,13426,,1,919,7
imfdf61aa1e922ed,10787,,0,2049,14
im92ff5876a4a11e,11094,,0,1974,14
im300862685be050,22834,,1,2080,14
ime33bfa25cd1c4e,6878,,0,289,0
im35a0ecbf771534,20088,,1,780,5
im9164175fb06b22,9198,,0,1460,12
im24c54f5323ec3a,4900,,0,924,7
im446123d14a81fa,11686,,0,2365,15
im35cd8538a8c91f,15860,,1,1022,9
im66f75274606c3a,11824,,0,1143,10
im27349f32111270,11367,,0,1103,9
im291b815aa13b97,8997,,0,1087,9
imcdaa3f2ed9fc0b,1714,,0,1405,11
im11637700775358,14729,,1,1905,13
im5f2ed8fc38270a,1280,,0,674,3
ima54ac1d1c884dd,14907,,1,1089,9
im479539dc4ec7b5,10284,,0,1177,10
ima4fdf99a3d4995,20289,,1,1052,9
imf32ad9a44d0923,7988,,0,1131,10
ime65d4fb527af73,24404,,1,1799,13
imc08cfeadb6c61c,3078,,0,322,0
imb8e16e948dcfa9,18931,,1,657,3
imb434d23292a28a,4878,,0,869,7
im6d6ca1d4fb53f5,409,,0,1102,9
im632a3d94cc2a03,6394,,0,1374,11
imc313e641f1d3d1,10686,,0,949,8
imcd004f7fdd939a,22156,,1,950,8
im449fa2d1f5aebe,19258,,1,909,7
imaa25a616cc978f,10707,,0,701,4
im605ad823bf9313,12098,,0,973,8
im1def664a4d34f2,22445,,1,1054,9
im19756df257ac01,1722,,0,1006,8
im543baa0946a687,18362,,1,887,7
imbc99c34358348f,549,,0,810,6
im14f937bc8a88a1,23181,,1,1981,14
ima061ecef817fc2,2199,,0,2403,15
im7a241e10c8d519,19980,,1,375,0
im9a2028189e9325,356,,0,819,6
imdc364401526a0c,8267,,0,1591,12
im8602dd857428a9,24053,,1,2930,15
imde49a99e293c85,16007,,1,2051,14
im99136caf4c9937,21770,,1,1952,14
im35fdd13bb5047a,12621,,1,510,1
im9acd7bdb4dcc9b,13668,,1,1240,10
im587bbb5031bbc4,4772,,0,828,6
im308855811ce63f,4040,,0,938,7
im9569a208836cca,4213,,0,1155,10
ima2da3e4bb7dd54,11100,,0,276,0
imcfa68e4aef27a4,14013,,1,844,6
im2b98c103b7cd11,16577,,1,672,3
imb60a49921a85c6,15535,,1,719,4
im66da5cc4b28258,23158,,1,1115,9
imcdafa54a28c18a,2378,,0,2062,14
im40209d2fbe1932,4276,,0,663,3
im215512726f4525,22879,,1,2409,15
im76aa45dab7ccfa,19040,,1,1191,10
imcf424d3abbb53b,3872,,0,200,0
imd95eac87774726,22210,,1,2189,14
ima8d9603529284e,9574,,0,839,6
imabf6769711b95a,11653,,0,1847,13
imf8b35cacbcaeeb,16189,,1,974,8
im923e410f4c7502,1920,,0,779,5
im77441781e9b251,15289,,1,787,5
im6468c901ee3a50,15432,,1,888,7
im67dec9f136cd9f,10177,,0,606,2
im80b8942ab40f63,8545,,0,848,6
imea9e7b55ed8c4a,23455,,1,2862,15
ima8b3b11779637e,10565,,0,724,4
im44d72a21234813,11298,,0,868,7
im21652f61e95552,11848,,0,1070,9
im6e8205981bfb71,9899,,0,1087,9
imacd3e05ab1facc,5289,,0,1485,12
imcc463c3dae6942,762,,0,2565,15
imdb9f57eb4ef801,22824,,1,1923,14
imf4ef7ff90beef9,19303,,1,966,8
imdebe076dda5956,6335,,0,1234,10
im3e6a729521459f,3012,,0,842,6
im375e52a1d70c2a,1443,,0,1174,10
imd38e338ce10b0a,17575,,1,1794,13
imf72b0494b0931b,3386,,0,1110,9
im19e3d0239877c1,8117,,0,2980,15
imdfc155f467b29e,2942,,0,1105,9
imf62f6a41eceeae,12313,,0,1168,10
im1f3f97980f2f24,20886,,1,644,2
im4f4854c3d63ec6,1213,,0,2577,15
imebbe1e943ff278,14284,,1,2582,15
im67cb6d96efd540,11580,,0,445,1
im279d400e2a1bdb,15538,,1,926,7
im39b143bad6817b,4228,,0,679,3
im9d9d3a65c792fe,14949,,1,945,8
ime6b66173959ddb,182,,0,653,3
im2b19214fba12fd,23794,,1,504,1
im0671f749db9609,426,,0,1048,9
im84e7d1bf294bd5,14398,,1,905,7
imd34e1e5bebf546,15296,,1,870,7
ime68da6c4334014,17779,,1,1719,13
im682e407e15c61d,14743,,1,605,2
im1b5a920517f6d1,13672,,1,177,0
im196c360615061f,5002,,0,1275,11
im8f2a0f9fc29d68,6434,,0,1209,10
im293fdd6b4cff26,23140,,1,291,0
ima7cec4735db69b,7077,,0,774,5
im5d7e5744ad0c5b,16270,,1,1382,11
im01a5ef84c7ba61,195,,0,461,1
im59a4773bedc902,3459,,0,2671,15
im166ffbab2bf82a,19963,,1,2164,14
imdaebf746e06e9a,13915,,1,758,5
im8e98d2dfa1208e,12529,,1,638,2
im7ad145a10a2bb9,400,,0,179,0
im0250de3cfd053b,7041,,0,605,2
im845fbf86288318,7172,,0,432,1
imf72a9b094c0e59,8016,,0,1609,12
im3a7859811e47a1,24720,,1,1972,14
imf8ea0574c94669,10968,,0,1421,11
im0bcbc6acc0d61a,20042,,1,438,1
imb92b7cdb08be06,17414,,1,815,6
imeb598dfe8e75cd,17995,,1,646,3
im9619e4746b58ec,3444,,0,1204,10
imeaf3057cc832d4,2734,,0,713,4
im5d1f50ac02afc7,6269,,0,2333,15
